地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
厦门,IT/互联网,厦门乐麦电子商务有限公司,电子商务,100-499人,www.roomy.cn/,4.3,￥4750
厦门,IT/互联网,厦门树帜投资管理有限公司,互联网,100-499人,www.shangtongda.com,暂无,￥4425
厦门,IT/互联网,厦门商情信息技术有限公司,互联网,100-499人,www.37group.cn,暂无,￥2749
厦门,IT/互联网,厦门花木易购电子商务有限公司,电子商务,20-99人,www.hldj.com.cn/,暂无,￥4300
厦门,IT/互联网,天网,互联网,100-499人,www.tianwang.com,暂无,￥3495
厦门,IT/互联网,厦门银禾软件有限公司,计算机软件,100-499人,www.yinhoo.com,1.0,￥4545
厦门,IT/互联网,厦门星网锐捷软件有限公司,计算机软件,20-99人,www.star-net.cn,3.8,￥0
厦门,IT/互联网,厦门光环信息科技有限公司,IT服务/系统集成,100-499人,,3.5,￥9072
厦门,IT/互联网,厦门邑通软件科技有限公司,计算机软件,0-20人,www.etomweb.com,2.3,￥4500
厦门,IT/互联网,厦门维码科技有限公司,计算机软件,500-999人,,3.8,￥4175
厦门,IT/互联网,美科信息科技（厦门）有限公司,互联网,,,3.0,￥3787
厦门,IT/互联网,易尔通网络科技,互联网,100-499人,www.12t.cn,4.0,￥4458
厦门,IT/互联网,厦门房地产联合网,互联网,20-99人,www.xmhouse.com,3.0,￥5068
厦门,IT/互联网,私房钱,互联网,20-99人,www.sifangqian.com,暂无,￥5250
厦门,IT/互联网,厦门市执携计算机系统工程有限公司,计算机软件,100-499人,www.zshell.cn,3.0,￥6250
厦门,IT/互联网,适普软件,计算机软件,20-99人,www.supresoft.com.cn,3.0,￥3072
