地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
厦门,广告/传媒/文化,福建义道文化传媒有限公司,影视/媒体,100-499人,www.um2009.com/,暂无,￥4179
厦门,广告/传媒/文化,厦门全景龙展览设计有限公司,广告/公关/会展,www.qjlgg.cn,,暂无,￥4268
厦门,广告/传媒/文化,厦门市红世峰广告有限公司,广告/公关/会展,,,暂无,￥3962
厦门,广告/传媒/文化,厦门日月升文化传播有限公司,影视/媒体,100-499人,,暂无,￥2376
厦门,广告/传媒/文化,廈門衛視,影视/媒体,500-999人,,暂无,￥5289
厦门,广告/传媒/文化,厦门大拇指动画公司,影视/媒体,,,2.0,￥2686
厦门,广告/传媒/文化,厦门信心文化传播有限公司,文化/艺术/出版,100-499人,www.xmccp.com.cn,3.0,￥2465
厦门,广告/传媒/文化,根深智业,影视/媒体,20-99人,,4.0,￥0
厦门,广告/传媒/文化,银狐广告,广告/公关/会展,20-99人,www.cdyinhuad.com,暂无,￥7726
厦门,广告/传媒/文化,厦门商报,文化/艺术/出版,100-499人,,暂无,￥10616
厦门,广告/传媒/文化,厦门大将文化创意有限公司,广告/公关/会展,20-99人,,暂无,￥2205
厦门,广告/传媒/文化,厦门市奥维世纪策划有限公司,广告/公关/会展,100-499人,www.aoweiad.com,暂无,￥5175
厦门,广告/传媒/文化,厦门博广广告有限公司,广告/公关/会展,20-99人,,暂无,￥1738
厦门,广告/传媒/文化,厦门弘路玛雅文化传播有限公司,影视/媒体,,,暂无,￥1580
厦门,广告/传媒/文化,厦门嘉影动漫,影视/媒体,0-20人,,暂无,￥3000
