地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
东莞,机械/制造,泰合复合材料有限工司,原材料及加工/模具,,,2.3,￥2914
东莞,机械/制造,东莞东山精密制造有限公司,仪器/仪表/工业自动化,www.sz-dsbj.com/,,2.6,￥4084
东莞,机械/制造,东莞富东电子厂,,500-999人,,4.5,￥2475
东莞,机械/制造,东莞科进实业有限公司,原材料及加工/模具,100-499人,www.nj-kejin.com,暂无,￥3374
东莞,机械/制造,东莞精熙光机有限公司,原材料及加工/模具,500-999人,,3.0,￥4117
东莞,机械/制造,李群自动化,仪器/仪表/工业自动化,20-99人,www.qkmtech.com,3.4,￥9000
东莞,机械/制造,东莞佰鸿电子厂,电子/半导体/集成电路,,,2.3,￥3727
东莞,机械/制造,东莞南玻工程玻璃有限公司,原材料及加工/模具,20-99人,www.csgholding.com,2.0,￥6170
东莞,机械/制造,新科时力电子厂,电子/半导体/集成电路,,,4.0,￥1892
东莞,机械/制造,东莞斯道拉恩索正元,印刷/包装/造纸,1000-9999人,,3.8,￥5000
东莞,机械/制造,大田鞋业,原材料及加工/模具,500-999人,,2.0,￥5147
东莞,机械/制造,东莞丰裕电机有限公司,机械制造/机电/重工,100-499人,www.fungyu.com.hk,1.7,￥3433
东莞,机械/制造,华强三洋马达有限公司,仪器/仪表/工业自动化,100-499人,www.hqsanyo.com,暂无,￥4445
东莞,机械/制造,东莞长安镇时力电子厂,仪器/仪表/工业自动化,,,3.0,￥0
东莞,机械/制造,联丰表壳厂,原材料及加工/模具,1000-9999人,www.luenfungwatch.com.hk/cn/main.php,4.3,￥4993
东莞,机械/制造,东莞市万江艾思尼工艺品加工厂,原材料及加工/模具,,,暂无,￥2375
东莞,机械/制造,东莞市麒麟机械有限公司,机械制造/机电/重工,www.kirinmach.com,,2.0,￥4200
东莞,机械/制造,忠信制模(东莞)有限公司,仪器/仪表/工业自动化,100-499人,,2.0,￥2880
东莞,机械/制造,东莞市拓展实业有限公司,原材料及加工/模具,,,暂无,￥0
东莞,机械/制造,鸿轩化工,原材料及加工/模具,0-20人,www.dghongxuan.com,暂无,￥0
东莞,机械/制造,东莞市酬勤包装制品有限公司,印刷/包装/造纸,500-999人,www.szchouqin.com,暂无,￥2890
东莞,机械/制造,东莞裕元制造厂,仪器/仪表/工业自动化,20-99人,,3.0,￥2877
东莞,机械/制造,台玻华南玻璃,原材料及加工/模具,100-499人,,3.0,￥3238
东莞,机械/制造,东莞当纳利印刷有限公司,印刷/包装/造纸,1000-9999人,,4.0,￥3750
