地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
广州,广告/传媒/文化,广州市方所文化发展有限公司,影视/媒体,500-999人,mixmind.com,暂无,￥2904
广州,广告/传媒/文化,天联广告,广告/公关/会展,,,3.8,￥9254
广州,广告/传媒/文化,广州君石大麦广告有限公司,广告/公关/会展,20-99人,www.ddncd.com,3.0,￥0
广州,广告/传媒/文化,华邑品牌数字营销公司,广告/公关/会展,100-499人,www.targetuni.com,4.0,￥2000
广州,广告/传媒/文化,广州金蜥广告有限公司,广告/公关/会展,20-99人,www.kingld.net,暂无,￥0
广州,广告/传媒/文化,汇志文化传播,广告/公关/会展,500-999人,www.huiz.cn,2.0,￥7292
广州,广告/传媒/文化,广东新华发行集团,影视/媒体,100-499人,www.gdxh.com.cn,3.5,￥2320
广州,广告/传媒/文化,广州注意力公关顾问有限公司,广告/公关/会展,www.zhuyili.com,,3.0,￥3583
广州,广告/传媒/文化,广州天闻角川动漫有限公司,影视/媒体,20-99人,www.gztwkadokawa.com,3.0,￥1056
广州,广告/传媒/文化,广州市游龙御驾广告有限公司,广告/公关/会展,100-499人,www.cn800.net,4.0,￥4750
广州,广告/传媒/文化,广州市天琥教育信息咨询有限公司,影视/媒体,500-999人,www.i3v.cc,暂无,￥4250
广州,广告/传媒/文化,广州奥思公共关系顾问有限公司,广告/公关/会展,20-99人,www.aosipr.com,暂无,￥0
广州,广告/传媒/文化,广州艺洲人文化传播有限公司,影视/媒体,20-99人,www.yzav.net,4.0,￥4000
广州,广告/传媒/文化,广州金燕达观文化传播有限公司,影视/媒体,100-499人,www.jydgad.com,4.7,￥5104
广州,广告/传媒/文化,香港联瑞集团,广告/公关/会展,20-99人,www.utcip.com.cn,4.0,￥6603
广州,广告/传媒/文化,广东佳美媒体投资有限公司,广告/公关/会展,20-99人,www.jiamei93.com,暂无,￥6350
广州,广告/传媒/文化,广州贵仁相助营销策划有限公司,广告/公关/会展,20-99人,www.51grxz.com,暂无,￥7280
广州,广告/传媒/文化,麦智传扬广告,广告/公关/会展,100-499人,126.com,3.0,￥6249
广州,广告/传媒/文化,广州锐网商务咨询有限公司,广告/公关/会展,100-499人,www.a1ie.com,暂无,￥4598
广州,广告/传媒/文化,广州蓝门广告公司,广告/公关/会展,100-499人,www.bluedoor.com.cn,2.3,￥5000
广州,广告/传媒/文化,星煌文化,影视/媒体,20-99人,www.gdxh.net.cn,3.0,￥6164
广州,广告/传媒/文化,广州龙朔文化传播有限公司,广告/公关/会展,100-499人,,5.0,￥5000
广州,广告/传媒/文化,广州鸿威展览服务有限公司,广告/公关/会展,100-499人,www.gzhw.com,2.4,￥2900
