地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
深圳,教育/培训,深圳市江云教育科技有限公司,院校,0-20人,,3.0,￥7625
深圳,教育/培训,中国风险投资研究院,学术/科研,,,2.5,￥3667
深圳,教育/培训,深圳市龙岗区学知源教育培训中心,学术/科研,,,2.0,￥3687
深圳,教育/培训,深圳瑞德启蒙信息咨询有限公司,院校,100-499人,,1.7,￥4233
深圳,教育/培训,深圳市世纪方策企业管理咨询有限公司,其他技能培训,100-499人,www.ceo900.com,3.0,￥3000
深圳,教育/培训,深圳市金点子资产管理有限公司,院校,20-99人,,暂无,￥0
深圳,教育/培训,深圳市沣宬照明科技有限公司,学术/科研,20-99人,,暂无,￥5812
深圳,教育/培训,深圳风向标科技有限公司,院校,100-499人,,暂无,￥10360
深圳,教育/培训,深圳市财智菁英企业管理咨询有限公司,院校,20-99人,www.szczjy.com,暂无,￥0
深圳,教育/培训,深圳耀华实验学校,院校,100-499人,www.szyh.org,3.5,￥8700
深圳,教育/培训,深圳龅牙兔儿童情商乐园,学前教育,20-99人,,5.0,￥2970
深圳,教育/培训,深圳市前海国际资本管理学院,院校,0-20人,,2.8,￥7425
