商品名称,价格,商品链接
金州勇士队 (Kevin Durant) Nike Dry男子 NBA T恤,￥299,https://store.nike.com/cn/zh_cn/pd/%E9%87%91%E5%B7%9E%E5%8B%87%E5%A3%AB%E9%98%9F-dry-nba-t%E6%81%A4-1qTb0P8z/pid-11855611/pgid-11988532
金州勇士队 Nike Therma男子 NBA 连帽衫,￥549,https://store.nike.com/cn/zh_cn/pd/%E9%87%91%E5%B7%9E%E5%8B%87%E5%A3%AB%E9%98%9F-therma-nba-%E8%BF%9E%E5%B8%BD%E8%A1%AB-gXTOGyLN/pid-11616567/pgid-12185263
波士顿凯尔特人队 (Kyrie Irving) City Edition Swingman JerseyNike NBA Jersey 男子球衣,￥599,https://store.nike.com/cn/zh_cn/pd/%E6%B3%A2%E5%A3%AB%E9%A1%BF%E5%87%AF%E5%B0%94%E7%89%B9%E4%BA%BA%E9%98%9F-city-edition-swingman-jersey-nba-jersey-%E7%94%B7%E5%AD%90%E7%90%83%E8%A1%A3/pid-12128115/pgid-12407549
Nike Dri-FIT Elite Kyrie男子印花篮球短裤,￥349,https://store.nike.com/cn/zh_cn/pd/dri-fit-elite-kyrie-%E7%94%B7%E5%AD%90%E5%8D%B0%E8%8A%B1%E7%AF%AE%E7%90%83%E7%9F%AD%E8%A3%A4-gjWDLF/pid-11919005/pgid-12415243
Nike Therma男子篮球长裤,￥499,https://store.nike.com/cn/zh_cn/pd/therma-%E7%94%B7%E5%AD%90%E7%AF%AE%E7%90%83%E9%95%BF%E8%A3%A4-MD0rm1/pid-11766524/pgid-12415752
Jordan Sportswear 1988 Dunk男子T恤,￥259,https://store.nike.com/cn/zh_cn/pd/jordan-sportswear-1988-dunk-%E7%94%B7%E5%AD%90t%E6%81%A4-vGEW2x/pid-12127255/pgid-12186034
Nike Therma男子全长拉链开襟篮球连帽衫,￥649,https://store.nike.com/cn/zh_cn/pd/therma-%E7%94%B7%E5%AD%90%E5%85%A8%E9%95%BF%E6%8B%89%E9%93%BE%E5%BC%80%E8%A5%9F%E7%AF%AE%E7%90%83%E8%BF%9E%E5%B8%BD%E8%A1%AB-FFNg33/pid-11763783/pgid-12413762
圣安东尼奥马刺队 (Kawhi Leonard) Nike Dry男子 NBA T恤,￥299,https://store.nike.com/cn/zh_cn/pd/%E5%9C%A3%E5%AE%89%E4%B8%9C%E5%B0%BC%E5%A5%A5%E9%A9%AC%E5%88%BA%E9%98%9F-dry-nba-t%E6%81%A4-Gx0BDA/pid-11855708/pgid-12224315
Nike Dri-FIT Showtime女子篮球长裤,￥499,https://store.nike.com/cn/zh_cn/pd/dri-fit-showtime-%E5%A5%B3%E5%AD%90%E7%AF%AE%E7%90%83%E9%95%BF%E8%A3%A4-9KTd1AzV/pid-11519374/pgid-11867972
Jordan Shooter篮球护臂（1 对）,￥239,https://store.nike.com/cn/zh_cn/pd/jordan-shooter-%E7%AF%AE%E7%90%83%E6%8A%A4%E8%87%82%EF%BC%881-%E5%AF%B9%EF%BC%89-NwTzjWzG/pid-11662779/pgid-11865894
洛杉矶湖人队 Nike Dry Showtime男子 NBA 连帽衫,￥699,https://store.nike.com/cn/zh_cn/pd/%E6%B4%9B%E6%9D%89%E7%9F%B6%E6%B9%96%E4%BA%BA%E9%98%9F-dry-showtime-nba-%E8%BF%9E%E5%B8%BD%E8%A1%AB-lkTP4vdx/pid-11762982/pgid-11988466
俄克拉荷马城雷霆队 Nike Dry男子 NBA T恤,￥299,https://store.nike.com/cn/zh_cn/pd/%E4%BF%84%E5%85%8B%E6%8B%89%E8%8D%B7%E9%A9%AC%E5%9F%8E%E9%9B%B7%E9%9C%86%E9%98%9F-dry-nba-t%E6%81%A4-WWOXGK/pid-11940556/pgid-12241520
Jordan Ultimate Flight男子篮球短裤,￥399,https://store.nike.com/cn/zh_cn/pd/jordan-ultimate-flight-%E7%94%B7%E5%AD%90%E7%AF%AE%E7%90%83%E7%9F%AD%E8%A3%A4-whKqwD/pid-11956061/pgid-12414948
Jordan Hyper Grip 4P篮球（7 号）,￥449,https://store.nike.com/cn/zh_cn/pd/jordan-hyper-grip-4p-%E7%AF%AE%E7%90%83%EF%BC%887-%E5%8F%B7%EF%BC%89-1jZB3W/pid-11673861/pgid-12051127
Jordan AS Icon Edition Swingman男子 NBA 短裤,￥549,https://store.nike.com/cn/zh_cn/pd/jordan-as-icon-edition-swingman-nba-%E7%9F%AD%E8%A3%A4-kq2RMm/pid-12018979/pgid-12185991
Jordan 23 Alpha男子长袖篮球上衣,￥399,https://store.nike.com/cn/zh_cn/pd/jordan-23-alpha-%E7%94%B7%E5%AD%90%E9%95%BF%E8%A2%96%E7%AF%AE%E7%90%83%E4%B8%8A%E8%A1%A3-tVMrBG/pid-11949421/pgid-12415766
Jordan 23男子篮球T恤,￥249,https://store.nike.com/cn/zh_cn/pd/jordan-23-%E7%94%B7%E5%AD%90%E7%AF%AE%E7%90%83t%E6%81%A4-LpFglX/pid-11948674/pgid-12413207
Nike Hyper Elite 8P篮球（7 号）,￥589,https://store.nike.com/cn/zh_cn/pd/hyper-elite-8p-%E7%AF%AE%E7%90%83%EF%BC%887-%E5%8F%B7%EF%BC%89-l2NLNw/pid-11673858/pgid-12190185
Jordan Legacy 8P篮球（7 号）,￥329,https://store.nike.com/cn/zh_cn/pd/jordan-legacy-8p-%E7%AF%AE%E7%90%83%EF%BC%887-%E5%8F%B7%EF%BC%89-pvTjMzeo/pid-11673859/pgid-12051126
休斯顿火箭队 Nike Therma男子 NBA 连帽衫,￥549,https://store.nike.com/cn/zh_cn/pd/%E4%BC%91%E6%96%AF%E9%A1%BF%E7%81%AB%E7%AE%AD%E9%98%9F-therma-nba-%E8%BF%9E%E5%B8%BD%E8%A1%AB-bkTvnddw/pid-11767006/pgid-12185278
Kyrie篮球双肩包,￥499,https://store.nike.com/cn/zh_cn/pd/kyrie-%E7%AF%AE%E7%90%83%E5%8F%8C%E8%82%A9%E5%8C%85-v2TEYd9L/pid-11931423/pgid-12185599
LeBron XV (TD)婴童运动童鞋,￥499,https://store.nike.com/cn/zh_cn/pd/lebron-15-%E5%A9%B4%E7%AB%A5%E8%BF%90%E5%8A%A8%E7%AB%A5%E9%9E%8B-xqTPbRXN/pid-12259645/pgid-12030877
洛杉矶湖人队 Nike Therma男子 NBA 连帽衫,￥549,https://store.nike.com/cn/zh_cn/pd/%E6%B4%9B%E6%9D%89%E7%9F%B6%E6%B9%96%E4%BA%BA%E9%98%9F-therma-nba-%E7%94%B7%E5%AD%90%E8%BF%9E%E5%B8%BD%E8%A1%AB-GPTgnmm3/pid-11767022/pgid-12185279
Stephen Curry All-Star Edition Swingman JerseyJordan NBA Connected Jersey 男子球衣,￥699,https://store.nike.com/cn/zh_cn/pd/stephen-curry-all-star-edition-swingman-jersey-jordan-nba-connected-jersey-%E7%94%B7%E5%AD%90%E7%90%83%E8%A1%A3-4flcHz/pid-12001344/pgid-12416827
金州勇士队 (Klay Thompson) City Edition Swingman JerseyNike NBA Jersey 男子球衣,￥599,https://store.nike.com/cn/zh_cn/pd/%E9%87%91%E5%B7%9E%E5%8B%87%E5%A3%AB%E9%98%9F-city-edition-swingman-jersey-nba-jersey-%E7%94%B7%E5%AD%90%E7%90%83%E8%A1%A3/pid-11972847/pgid-12407584
俄克拉荷马城雷霆队 (Paul George) City Edition Swingman JerseyNike NBA Jersey 男子球衣,￥599,https://store.nike.com/cn/zh_cn/pd/%E4%BF%84%E5%85%8B%E6%8B%89%E8%8D%B7%E9%A9%AC%E5%9F%8E%E9%9B%B7%E9%9C%86%E9%98%9F-city-edition-swingman-jersey-nba-jersey-%E7%94%B7%E5%AD%90%E7%90%83%E8%A1%A3/pid-12020450/pgid-12407548
休斯顿火箭队 Nike Dry Showtime男子 NBA 连帽衫,￥699,https://store.nike.com/cn/zh_cn/pd/%E4%BC%91%E6%96%AF%E9%A1%BF%E7%81%AB%E7%AE%AD%E9%98%9F-dry-showtime-nba-%E8%BF%9E%E5%B8%BD%E8%A1%AB-dPT0KBr4/pid-11762967/pgid-11979040
Jordan Sportswear AJ 10男子T恤,￥299,https://store.nike.com/cn/zh_cn/pd/jordan-sportswear-aj-10-%E7%94%B7%E5%AD%90t%E6%81%A4-0nTgD1Pw/pid-12080287/pgid-12186054
金州勇士队 Nike Modern男子 NBA 长裤,￥549,https://store.nike.com/cn/zh_cn/pd/%E9%87%91%E5%B7%9E%E5%8B%87%E5%A3%AB%E9%98%9F-modern-nba-%E9%95%BF%E8%A3%A4-WyTAXOzK/pid-11616599/pgid-11988452
Jordan Dri-FIT 23 Alpha男子训练紧身裤,￥299,https://store.nike.com/cn/zh_cn/pd/jordan-dri-fit-23-alpha-%E7%94%B7%E5%AD%90%E8%AE%AD%E7%BB%83%E7%B4%A7%E8%BA%AB%E8%A3%A4-43Ge11/pid-12056701/pgid-12185731
Nike Elite Quick CrewNBA 运动袜（1 双）,￥99,https://store.nike.com/cn/zh_cn/pd/elite-quick-crew-nba-%E8%BF%90%E5%8A%A8%E8%A2%9C%EF%BC%881-%E5%8F%8C%EF%BC%89-z3TlDkNe/pid-11808572/pgid-11988481
Jordan Ultimate Flight男子篮球短裤,￥399,https://store.nike.com/cn/zh_cn/pd/jordan-ultimate-flight-%E7%94%B7%E5%AD%90%E7%AF%AE%E7%90%83%E7%9F%AD%E8%A3%A4-LBTgK9lz/pid-11968804/pgid-12185615
Nike Hyperstrong Padded篮球肘部护套（1 只）,￥299,https://store.nike.com/cn/zh_cn/pd/hyperstrong-padded-%E7%AF%AE%E7%90%83%E8%82%98%E9%83%A8%E6%8A%A4%E5%A5%97%EF%BC%881-%E5%8F%AA%EF%BC%89-lbnlJV/pid-11776781/pgid-12292876
芝加哥公牛队 Nike男子 NBA 起绒连帽衫,￥499,https://store.nike.com/cn/zh_cn/pd/%E8%8A%9D%E5%8A%A0%E5%93%A5%E5%85%AC%E7%89%9B%E9%98%9F-nba-%E8%B5%B7%E7%BB%92%E8%BF%9E%E5%B8%BD%E8%A1%AB-w8ToYDDr/pid-11768653/pgid-12185284
"Jordan Sportswear AJ 3 ""Do You Know?""男子长袖T恤",￥299,https://store.nike.com/cn/zh_cn/pd/jordan-sportswear-aj-3-do-you-know-%E7%94%B7%E5%AD%90%E9%95%BF%E8%A2%96t%E6%81%A4-rxAw4l/pid-12004303/pgid-12060704
Jordan Ultimate Flight Performance男子长袖篮球上衣,￥399,https://store.nike.com/cn/zh_cn/pd/jordan-ultimate-flight-performance-%E7%94%B7%E5%AD%90%E9%95%BF%E8%A2%96%E7%AF%AE%E7%90%83%E4%B8%8A%E8%A1%A3-lkTPXNYq/pid-11932592/pgid-12185618
Nike True Grip Outdoor 8P篮球,￥239,https://store.nike.com/cn/zh_cn/pd/true-grip-outdoor-8p-%E7%AF%AE%E7%90%83-JkTG4Eyr/pid-11674904/pgid-12030643
金州勇士队 (Stephen Curry) Icon Edition Swingman JerseyNike NBA Connected Jersey 女子球衣,￥599,https://store.nike.com/cn/zh_cn/pd/%E9%87%91%E5%B7%9E%E5%8B%87%E5%A3%AB%E9%98%9F-icon-edition-swingman-nba-connected-jersey-%E5%A5%B3%E5%AD%90%E7%90%83%E8%A1%A3/pid-11660301/pgid-11988464
Jordan Sportswear AJ 10 23/45男子长袖T恤,￥329,https://store.nike.com/cn/zh_cn/pd/jordan-sportswear-aj-10-23-45-%E7%94%B7%E5%AD%90%E9%95%BF%E8%A2%96t%E6%81%A4-DNTBAdmm/pid-12132581/pgid-12186039
Nike LeBron All Courts 4P篮球（7 号）,￥309,https://store.nike.com/cn/zh_cn/pd/lebron-all-courts-4p-%E7%AF%AE%E7%90%83%EF%BC%887-%E5%8F%B7%EF%BC%89-WyTA001M/pid-11674894/pgid-12115712
Jordan Ultimate Flight Performance男子长袖篮球上衣,￥399,https://store.nike.com/cn/zh_cn/pd/jordan-ultimate-flight-performance-%E7%94%B7%E5%AD%90%E9%95%BF%E8%A2%96%E7%AF%AE%E7%90%83%E4%B8%8A%E8%A1%A3-sfJXK3/pid-11956124/pgid-12415457
克利夫兰骑士队 Nike Therma男子 NBA 长袖圆领上衣,￥499,https://store.nike.com/cn/zh_cn/pd/%E5%85%8B%E5%88%A9%E5%A4%AB%E5%85%B0%E9%AA%91%E5%A3%AB%E9%98%9F-therma-nba-%E9%95%BF%E8%A2%96%E5%9C%86%E9%A2%86%E4%B8%8A%E8%A1%A3-3zTb1Azx/pid-11841466/pgid-12224032
Nike Dri-FIT Kyrie男子长袖篮球T恤,￥299,https://store.nike.com/cn/zh_cn/pd/dri-fit-kyrie-%E7%94%B7%E5%AD%90%E9%95%BF%E8%A2%96%E7%AF%AE%E7%90%83t%E6%81%A4-jvLsCg/pid-12060218/pgid-12415772
"Jordan Sportswear AJ 3 ""Do You Know?""男子长袖T恤",￥299,https://store.nike.com/cn/zh_cn/pd/jordan-sportswear-aj-3-do-you-know-%E7%94%B7%E5%AD%90%E9%95%BF%E8%A2%96t%E6%81%A4-Q5kH19/pid-12004302/pgid-12415607
布鲁克林篮网队 (Jeremy Lin) City Edition Swingman JerseyNike NBA Jersey 男子球衣,￥599,https://store.nike.com/cn/zh_cn/pd/%E5%B8%83%E9%B2%81%E5%85%8B%E6%9E%97%E7%AF%AE%E7%BD%91%E9%98%9F-city-edition-swingman-jersey-nba-jersey-%E7%94%B7%E5%AD%90%E7%90%83%E8%A1%A3/pid-11972815/pgid-12136909
Nike男子 NBA 连帽衫,￥499,https://store.nike.com/cn/zh_cn/pd/nba-%E8%BF%9E%E5%B8%BD%E8%A1%AB-ly8ldr/pid-12259257/pgid-12259288
布鲁克林篮网队 (Jeremy Lin) Nike Dry男子 NBA T恤,￥299,https://store.nike.com/cn/zh_cn/pd/%E5%B8%83%E9%B2%81%E5%85%8B%E6%9E%97%E7%AF%AE%E7%BD%91%E9%98%9F-dry-nba-t%E6%81%A4-x8KeeR/pid-11855543/pgid-12248225
Jordan CNY男子篮球T恤,￥299,https://store.nike.com/cn/zh_cn/pd/jordan-cny-%E7%94%B7%E5%AD%90%E7%AF%AE%E7%90%83t%E6%81%A4-nTWMC7/pid-12115289/pgid-12415861
Nike Pixel Three-Piece婴童套装,￥369,https://store.nike.com/cn/zh_cn/pd/pixel-three-piece-%E5%A9%B4%E7%AB%A5%E5%A5%97%E8%A3%85-D433AP/pid-12187159/pgid-12291928
圣安东尼奥马刺队 (Kawhi Leonard) City Edition Swingman JerseyNike NBA Jersey 男子球衣,￥599,https://store.nike.com/cn/zh_cn/pd/%E5%9C%A3%E5%AE%89%E4%B8%9C%E5%B0%BC%E5%A5%A5%E9%A9%AC%E5%88%BA%E9%98%9F-city-edition-swingman-jersey-nba-jersey-%E7%94%B7%E5%AD%90%E7%90%83%E8%A1%A3/pid-11972906/pgid-12136917
Jordan Ultimate Flight 2.0 Grip Crew篮球袜（1 双）,￥169,https://store.nike.com/cn/zh_cn/pd/jordan-ultimate-flight-2-grip-crew-%E7%AF%AE%E7%90%83%E8%A2%9C%EF%BC%881-%E5%8F%8C%EF%BC%89-GPTg3ryM/pid-11571458/pgid-11865759
Nike Versa Tack 8P篮球,￥209,https://store.nike.com/cn/zh_cn/pd/versa-tack-8p-%E7%AF%AE%E7%90%83-Jk7JZh/pid-11866881/pgid-12413683
Nike Elite Quick CrewNBA 运动袜（1 双）,￥129,https://store.nike.com/cn/zh_cn/pd/elite-quick-crew-nba-%E8%BF%90%E5%8A%A8%E8%A2%9C%EF%BC%881-%E5%8F%8C%EF%BC%89-vhb7xN/pid-11808656/pgid-12413705
Jordan Dri-FIT JMTC 23/7 Jumpman男子T恤,￥229,https://store.nike.com/cn/zh_cn/pd/jordan-dri-fit-jmtc-23-7-jumpman-%E7%94%B7%E5%AD%90t%E6%81%A4-Bdhqrf/pid-11948660/pgid-12415587
洛杉矶湖人队 City Edition Nike Dry男子 NBA T恤,￥259,https://store.nike.com/cn/zh_cn/pd/%E6%B4%9B%E6%9D%89%E7%9F%B6%E6%B9%96%E4%BA%BA%E9%98%9F-city-edition-dry-nba-t%E6%81%A4-0nTgDy7L/pid-11972027/pgid-12259828
Jordan篮球护指套（1 对）,￥79,https://store.nike.com/cn/zh_cn/pd/jordan-%E7%AF%AE%E7%90%83%E6%8A%A4%E6%8C%87%E5%A5%97%EF%BC%881-%E5%AF%B9%EF%BC%89-WyTA7DAW/pid-11662784/pgid-11865895
克利夫兰骑士队 Nike City Edition男子 NBA 长裤,￥449,https://store.nike.com/cn/zh_cn/pd/%E5%85%8B%E5%88%A9%E5%A4%AB%E5%85%B0%E9%AA%91%E5%A3%AB%E9%98%9F-city-edition-nba-%E9%95%BF%E8%A3%A4-BLTBWvBK/pid-12016858/pgid-12136938
波特兰开拓者队 Nike Dry男子 NBA T恤,￥299,https://store.nike.com/cn/zh_cn/pd/%E6%B3%A2%E7%89%B9%E5%85%B0%E5%BC%80%E6%8B%93%E8%80%85%E9%98%9F-dry-nba-t%E6%81%A4-9LqGR1/pid-11953897/pgid-12248226
Nike Elite Competition 8P篮球,￥309,https://store.nike.com/cn/zh_cn/pd/elite-competition-8p-%E7%AF%AE%E7%90%83-4VTnJGk0/pid-11673873/pgid-12030634
Air Jordan First Class GP幼童运动童鞋,￥499,https://store.nike.com/cn/zh_cn/pd/air-jordan-first-class-gp-%E5%B9%BC%E7%AB%A5%E8%BF%90%E5%8A%A8%E7%AB%A5%E9%9E%8B-33ooAx/pid-12136699/pgid-12186155
休斯顿火箭队 City Edition Nike男子 NBA 连帽衫,￥499,https://store.nike.com/cn/zh_cn/pd/%E4%BC%91%E6%96%AF%E9%A1%BF%E7%81%AB%E7%AE%AD%E9%98%9F-city-edition-nba-%E8%BF%9E%E5%B8%BD%E8%A1%AB-LBTgeAgk/pid-12016489/pgid-12136933
Jordan Sportswear AJ 10男子T恤,￥259,https://store.nike.com/cn/zh_cn/pd/jordan-sportswear-aj-10-%E7%94%B7%E5%AD%90t%E6%81%A4-xQj4xr/pid-12004313/pgid-12415536
Nike Dri-FIT Kyrie男子长袖篮球T恤,￥299,https://store.nike.com/cn/zh_cn/pd/dri-fit-kyrie-%E7%94%B7%E5%AD%90%E9%95%BF%E8%A2%96%E7%AF%AE%E7%90%83t%E6%81%A4-xqTPRvWp/pid-12087147/pgid-12133897
芝加哥公牛队 City Edition Nike男子 NBA 连帽衫,￥499,https://store.nike.com/cn/zh_cn/pd/%E8%8A%9D%E5%8A%A0%E5%93%A5%E5%85%AC%E7%89%9B%E9%98%9F-city-edition-nba-%E8%BF%9E%E5%B8%BD%E8%A1%AB-v2TERzOL/pid-12028803/pgid-12136759
Nike Dri-FIT Kyrie CNY男子篮球T恤,￥259,https://store.nike.com/cn/zh_cn/pd/dri-fit-kyrie-cny-%E7%94%B7%E5%AD%90%E7%AF%AE%E7%90%83t%E6%81%A4-yATY9kvX/pid-12080057/pgid-12185743
Nike Breathe Elite男子长袖篮球上衣,￥349,https://store.nike.com/cn/zh_cn/pd/breathe-elite-%E7%94%B7%E5%AD%90%E9%95%BF%E8%A2%96%E7%AF%AE%E7%90%83%E4%B8%8A%E8%A1%A3-7zc0b4/pid-11918940/pgid-12413771
俄克拉荷马城雷霆队 (Russell Westbrook) City Edition Swingman JerseyNike NBA Connected Jersey 男子球衣,￥599,https://store.nike.com/cn/zh_cn/pd/%E4%BF%84%E5%85%8B%E6%8B%89%E8%8D%B7%E9%A9%AC%E5%9F%8E%E9%9B%B7%E9%9C%86%E9%98%9F-city-edition-swingman-jersey-nba-connected-jersey-%E7%94%B7%E5%AD%90%E7%90%83%E8%A1%A3/pid-12018859/pgid-12136943
芝加哥公牛队 Nike Dry Showtime男子 NBA 连帽衫,￥699,https://store.nike.com/cn/zh_cn/pd/%E8%8A%9D%E5%8A%A0%E5%93%A5%E5%85%AC%E7%89%9B%E9%98%9F-dry-showtime-nba-%E8%BF%9E%E5%B8%BD%E8%A1%AB-moTBNln7/pid-11616730/pgid-11979034
Jordan Sportswear AJ 9男子T恤,￥259,https://store.nike.com/cn/zh_cn/pd/jordan-sportswear-aj-9-%E7%94%B7%E5%AD%90t%E6%81%A4-dL8Oz0/pid-12004247/pgid-12185969
Jordan Elephant Print Quarter运动袜（1 双）,￥99,https://store.nike.com/cn/zh_cn/pd/jordan-elephant-print-quarter-%E8%BF%90%E5%8A%A8%E8%A2%9C%EF%BC%881-%E5%8F%8C%EF%BC%89-sQW8QW/pid-11579116/pgid-12413702
休斯顿火箭队 Nike Therma男子 NBA 长袖圆领上衣,￥499,https://store.nike.com/cn/zh_cn/pd/%E4%BC%91%E6%96%AF%E9%A1%BF%E7%81%AB%E7%AE%AD%E9%98%9F-therma-nba-%E9%95%BF%E8%A2%96%E5%9C%86%E9%A2%86%E4%B8%8A%E8%A1%A3-0nTgDd12/pid-11830664/pgid-12224030
金州勇士队 Nike Therma男子 NBA 长袖圆领上衣,￥499,https://store.nike.com/cn/zh_cn/pd/%E9%87%91%E5%B7%9E%E5%8B%87%E5%A3%AB%E9%98%9F-therma-nba-%E9%95%BF%E8%A2%96%E5%9C%86%E9%A2%86%E4%B8%8A%E8%A1%A3-olTWbegv/pid-11841473/pgid-12224033
Nike Dry Elite 1.5 Mid篮球袜（1 双）,￥79,https://store.nike.com/cn/zh_cn/pd/dry-elite-1-5-mid-%E7%AF%AE%E7%90%83%E8%A2%9C%EF%BC%881-%E5%8F%8C%EF%BC%89-OnTrAq2n/pid-11373055/pgid-11805212
金州勇士队 Nike City Edition男子 NBA 长裤,￥449,https://store.nike.com/cn/zh_cn/pd/%E9%87%91%E5%B7%9E%E5%8B%87%E5%A3%AB%E9%98%9F-city-edition-nba-%E9%95%BF%E8%A3%A4-JkTGEqGw/pid-12016872/pgid-12136939
Jordan Dry Flight 2.0 Ankle篮球袜（1 双）,￥99,https://store.nike.com/cn/zh_cn/pd/jordan-dry-flight-2-ankle-%E7%AF%AE%E7%90%83%E8%A2%9C%EF%BC%881-%E5%8F%8C%EF%BC%89-j4ZQgm/pid-11571487/pgid-12413701
金州勇士队 City Edition Nike男子 NBA 连帽衫,￥499,https://store.nike.com/cn/zh_cn/pd/%E9%87%91%E5%B7%9E%E5%8B%87%E5%A3%AB%E9%98%9F-city-edition-nba-%E8%BF%9E%E5%B8%BD%E8%A1%AB-XPTbVkbG/pid-12016573/pgid-12136934
明尼苏达森林狼队 (Jimmy Butler) City Edition Swingman 球衣Nike NBA Jersey 男子球衣,￥599,https://store.nike.com/cn/zh_cn/pd/%E6%98%8E%E5%B0%BC%E8%8B%8F%E8%BE%BE%E6%A3%AE%E6%9E%97%E7%8B%BC%E9%98%9F-towns-city-edition-swingman-jersey-nba-jersey-%E7%94%B7%E5%AD%90%E7%90%83%E8%A1%A3/pid-11972875/pgid-12191489
Nike Elite Quick CrewNBA 运动袜（1 双）,￥129,https://store.nike.com/cn/zh_cn/pd/elite-quick-crew-nba-%E8%BF%90%E5%8A%A8%E8%A2%9C%EF%BC%881-%E5%8F%8C%EF%BC%89-7BTD2Mzo/pid-11808667/pgid-11988482
Jordan Wings Fleece幼童长裤,￥349,https://store.nike.com/cn/zh_cn/pd/jordan-wings-fleece-%E5%B9%BC%E7%AB%A5%E9%95%BF%E8%A3%A4-RKDEoR/pid-12039974/pgid-12291925
Jordan Wings大童（男孩）针织长裤,￥399,https://store.nike.com/cn/zh_cn/pd/jordan-wings-%E5%A4%A7%E7%AB%A5%EF%BC%88-%EF%BC%89%E9%92%88%E7%BB%87%E9%95%BF%E8%A3%A4-7mlwRE/pid-12039944/pgid-12291924
Jordan Sportswear Tech男子短袖上衣,￥399,https://store.nike.com/cn/zh_cn/pd/jordan-sportswear-tech-%E7%94%B7%E5%AD%90%E7%9F%AD%E8%A2%96%E4%B8%8A%E8%A1%A3-yATY0kGn/pid-11924834/pgid-12014864
洛杉矶湖人队 City Edition Nike男子 NBA 连帽衫,￥499,https://store.nike.com/cn/zh_cn/pd/%E6%B4%9B%E6%9D%89%E7%9F%B6%E6%B9%96%E4%BA%BA%E9%98%9F-city-edition-nba-%E8%BF%9E%E5%B8%BD%E8%A1%AB-9KTdjpdY/pid-12016588/pgid-12136935
克利夫兰骑士队 Nike AeroBill Classic99男/女 NBA 可调节运动帽,￥249,https://store.nike.com/cn/zh_cn/pd/%E5%85%8B%E5%88%A9%E5%A4%AB%E5%85%B0%E9%AA%91%E5%A3%AB%E9%98%9F-aerobill-classic99-%E7%94%B7-%E5%A5%B3-nba-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-pvTjXllN/pid-11787174/pgid-12185298
明尼苏达森林狼队 Nike Dry男子 NBA T恤,￥299,https://store.nike.com/cn/zh_cn/pd/%E6%98%8E%E5%B0%BC%E8%8B%8F%E8%BE%BE%E6%A3%AE%E6%9E%97%E7%8B%BC%E9%98%9F-dry-nba-t%E6%81%A4-dPT0K2Wv/pid-11953824/pgid-11988534
Nike篮球护指套（1 对）,￥69,https://store.nike.com/cn/zh_cn/pd/%E7%AF%AE%E7%90%83%E6%8A%A4%E6%8C%87%E5%A5%97%EF%BC%881-%E5%AF%B9%EF%BC%89-rmVzPJ/pid-11662774/pgid-12313730
Nike AS男子套头篮球连帽衫,￥499,https://store.nike.com/cn/zh_cn/pd/as-%E7%94%B7%E5%AD%90%E5%A5%97%E5%A4%B4%E7%AF%AE%E7%90%83%E8%BF%9E%E5%B8%BD%E8%A1%AB-eAdGpg/pid-12016404/pgid-12185985
Jordan Dry Flight Crew运动袜,￥89,https://store.nike.com/cn/zh_cn/pd/jordan-dry-flight-crew-%E8%BF%90%E5%8A%A8%E8%A2%9C-yATY0Ojg/pid-11571397/pgid-12030607
Nike Versa Tack 8P篮球,￥209,https://store.nike.com/cn/zh_cn/pd/versa-tack-8p-%E7%AF%AE%E7%90%83-MkTmeeBB/pid-11674909/pgid-12115713
Nike AeroShield男子跑步夹克,"￥2,099",https://store.nike.com/cn/zh_cn/pd/aeroshield-%E7%94%B7%E5%AD%90%E8%B7%91%E6%AD%A5%E5%A4%B9%E5%85%8B-1qTb0oqm/pid-11641769/pgid-11928134
Nike Breathe Elite男子长袖篮球上衣,￥349,https://store.nike.com/cn/zh_cn/pd/breathe-elite-%E7%94%B7%E5%AD%90%E9%95%BF%E8%A2%96%E7%AF%AE%E7%90%83%E4%B8%8A%E8%A1%A3-1qTbl2b0/pid-11918946/pgid-12185324
金州勇士队 City Edition Nike Dry男子 NBA T恤,￥259,https://store.nike.com/cn/zh_cn/pd/%E9%87%91%E5%B7%9E%E5%8B%87%E5%A3%AB%E9%98%9F-city-edition-dry-nba-t%E6%81%A4-DNTBALJq/pid-11972020/pgid-12259826
Nike Dri-FIT Elite Kyrie男子印花篮球短裤,￥349,https://store.nike.com/cn/zh_cn/pd/dri-fit-elite-kyrie-%E7%94%B7%E5%AD%90%E5%8D%B0%E8%8A%B1%E7%AF%AE%E7%90%83%E7%9F%AD%E8%A3%A4-dPT0OY03/pid-11919003/pgid-12185326
洛杉矶湖人队 City Edition Nike Classic99男/女 NBA 运动帽,￥199,https://store.nike.com/cn/zh_cn/pd/%E6%B4%9B%E6%9D%89%E7%9F%B6%E6%B9%96%E4%BA%BA%E9%98%9F-city-edition-classic99-%E7%94%B7-%E5%A5%B3-nba-%E8%BF%90%E5%8A%A8%E5%B8%BD-xqTPRePK/pid-12010280/pgid-12136927
Jordan Ultimate Flight 2.0 Crew篮球袜（1 双）,￥109,https://store.nike.com/cn/zh_cn/pd/jordan-ultimate-flight-2-crew-%E7%AF%AE%E7%90%83%E8%A2%9C%EF%BC%881-%E5%8F%8C%EF%BC%89-gfKXx0/pid-11571469/pgid-12413700
