['2018-02-07', ' 贷趣网', '山东省烟台市', '2013-06-09', '平台失联', 'https://www.p2peye.com/thread-1972342-1-1.html']
['2018-02-07', ' Aoao金融', '上海市黄浦区', '2014-10-22', '平台失联', 'https://www.p2peye.com/thread-1972317-1-1.html']
['2018-02-07', '正能贷', '上海市黄浦区', '2013-08-31', '平台失联', 'https://www.p2peye.com/thread-1972301-1-1.html']
['2018-02-07', '爱财客', '上海市黄浦区', '2014-03-01', '平台失联', 'https://www.p2peye.com/thread-1972297-1-1.html']
['2018-02-03', '万顺网', '江苏省宿迁市', '2017-03-01', '提现困难', 'https://www.p2peye.com/thread-1969664-1-1.html']
['2018-02-03', '小金所', '江苏省南京市', '2015-05-18', '良性退出', 'https://www.p2peye.com/thread-1969665-1-1.html']
['2018-02-03', '粤易贷', '广东省佛山市', '2014-12-05', '平台失联', 'https://www.p2peye.com/thread-1969676-1-1.html']
['2018-02-03', '益合贷', '北京市东城区', '2014-07-22', '平台失联', 'https://www.p2peye.com/thread-1969650-1-1.html']
['2018-02-03', '银信贷', '江苏省泰州市', '2014-10-22', '平台失联', 'https://www.p2peye.com/thread-1969667-1-1.html']
['2018-02-01', '讯燕金服', '江苏省南京市', '--', '平台失联', 'https://www.p2peye.com/thread-1968742-1-1.html']
['2018-02-01', '盛平财富', '江苏省常州市', '2015-07-01', '平台失联', 'https://www.p2peye.com/thread-1968740-1-1.html']
['2018-02-01', '润贷网', '江苏省泰州市', '2014-10-18', '平台失联', 'https://www.p2peye.com/thread-1968741-1-1.html']
['2018-01-31', '玖泽贷', '安徽省合肥市', '--', '平台失联', 'https://www.p2peye.com/thread-1967972-1-1.html']
['2018-01-31', '互利贷', '广东省深圳市', '2014-11-05', '平台失联', 'https://www.p2peye.com/thread-1967935-1-1.html']
['2018-01-30', '光达君合', '天津市和平区', '--', '平台失联', 'https://www.p2peye.com/thread-1967216-1-1.html']
['2018-01-30', '68易贷', '河北省石家庄市', '--', '平台失联', 'https://www.p2peye.com/thread-1967214-1-1.html']
['2018-01-30', '汇恒财富', '江西省上饶市', '--', '平台失联', 'https://www.p2peye.com/thread-1967212-1-1.html']
['2018-01-30', '鑫升玉', '河北省保定市', '--', '平台失联', 'https://www.p2peye.com/thread-1967211-1-1.html']
['2018-01-30', '乐派金服', '浙江省宁波市', '--', '终止运营', 'https://www.p2peye.com/thread-1967210-1-1.html']
['2018-01-30', '聚翔金融', '浙江省宁波市', '--', '平台失联', 'https://www.p2peye.com/thread-1967209-1-1.html']
['2018-01-30', '迈度BANK', '上海市金山区', '--', '终止运营', 'https://www.p2peye.com/thread-1967208-1-1.html']
['2018-01-30', '向右转', '四川省成都市', '2016-01-15', '平台失联', 'https://www.p2peye.com/thread-1967215-1-1.html']
['2018-01-26', '丰通财富', '浙江省衢州市', '2017-09-10', '平台失联', 'https://www.p2peye.com/thread-1965278-1-1.html']
['2018-01-26', '东创贷', '浙江省宁波市', '2017-08-01', '平台失联', 'https://www.p2peye.com/thread-1965277-1-1.html']
['2018-01-26', '天加利', '广东省深圳市', '--', '终止运营', 'https://www.p2peye.com/thread-1965276-1-1.html']
['2018-01-26', '财加', '北京市东城区', '2012-12-01', '终止运营', 'https://www.p2peye.com/thread-1965275-1-1.html']
['2018-01-25', '融荟财富', '江苏省苏州市', '--', '平台失联', 'https://www.p2peye.com/thread-1964661-1-1.html']
['2018-01-25', '安投易贷', '河北省石家庄市', '--', '平台失联', 'https://www.p2peye.com/thread-1964490-1-1.html']
['2018-01-25', '投融客', '河北省石家庄市', '--', '平台失联', 'https://www.p2peye.com/thread-1964492-1-1.html']
