日语股票数据分析员,/intern/inn_ci6g5cpanxim,晨星资讯,金融,深圳,120-240/天,5天/周,3个月,"Keywords:Japanese; English; Accounting; Financial ReportsResponsibilities:1.Use Morningstar data collection system to timely, accurately and completely collect equity fundamentals data from financial statement for North American and Asian market companies, and build and maintain global main stock markets’ equity database.2.Closely work with quality assurance and technical department to resolve clients’ data issues timely and effectively3.Actively discover and raise issues in work (including system, process, and collection methodology) and propose enhancement suggestion to further improve system functionality, process efficiency and data quality.4.Understand current process and quality status through related indicators, and corporate with technical and project management department to drive improvement.5.Participate in other data and process related projects, like industry/market data collection methodology research, market expansion, process certification, new product development support, etc.Qualifications:1.Bachelor degree and above, in areas ofJapanese language or Accounting/Finance/Economics.2.No requirement for work experience, fresh graduates is qualified too3.Proficient in English in reading and writing, CET 6 and above is preferred4.Proficient inJapanese in reading and writing5.Passion in details and pursuit of perfection6.Positive attitude towards work and life7.A good team player with good communication skills",2018-09-30,data process work collection system market English Accounting timely equity quality technical department issues methodology related above Proficient reading good
data analyst/数据分析,/intern/inn_kua4cux3hsrt,法兴华宝,运营,上海,100-115/天,2天/周,14个月,岗位职责：1、	驾驶员信息录入；2、	驾驶员加班与报销统计；3、	驾驶员薪资制作与发放；4、	DN数据出具的及时性等。职位要求：1. 本科以上学历，汽车相关专业优先；2. 做事细心，有条理；3. 熟练掌握Excel等办公软件；4. 英语读写能力良好；5. 能灵活处理各种工作，责任心强，团队合作；,2018-06-12,驾驶员 读写能力 灵活处理 DN Excel 岗位职责 薪资 有条理 熟练掌握 以上学历 录入 及时性 责任心 加班 本科 细心 报销 出具 做事 办公
数据分析师实习生,/intern/inn_gpvfmt1rdsmr,中民新光,法务,上海,140-150/天,3天/周,3个月,岗位描述：1、 协助搭建和完善风险管理制度；2、 协助统筹公司风险计量模型的建立与维护，推动各类风险计量模型在风险管理部的实际应用；3、 协助评估分析公司各类风险状况；4、 协助建立风险考核机制；5、 协助进行数据整理和行业研究分析。任职要求：1、 全日制本科及以上学历（研究生优先考虑），统计学、金融学、数学等财管类专业；2、 熟悉EXCEL、MATLAB、SAS、SPSS等软件，具有较强的数据挖掘分析处理能力；3、 具有信贷、贷款公司、银行信用卡、风险管理等相关行业实习经验者优先考虑；4、 学习能力强，具有良好的人际交往能力与团队协作精神；5、 男生优先考虑，能够长期实习者优先考虑。,2018-06-11,协助 优先 风险 考虑 实习 计量 能力 分析 模型 数据挖掘 具有 各类 财管类 EXCEL MATLAB SAS SPSS 人际交往 以上学历 全日制
数据分析工程师实习生,/intern/inn_kbucpcz4ekbp,宽投资产,金融,上海,100-150/天,4天/周,21个月,该职位接受暑期实习&长期实习。数据分析工程师岗位状态：实习。岗位定位：辅助策略研究员做相关数据类工作。岗位职责：对接国内外领先的数据提供商，抓取及挖掘可以应用于金融市场的数据。协助管理及清洗内部量化数据，提升数据的可用性。协助系统工程师指定数据接口及内部量化数据平台使用规范。为量化策略研究员提供数据有效性建议。协助数据平台建设及数据可视化实现。岗位要求：熟练掌握一门SQL语言。熟练掌握R，Python等一门数据处理类语言。有其他编程语言开发经验者优先。工作认真细致有条理。具备较强的沟通协调能力。有数据管理，数据可视化经验者优先。对量化行业有兴趣，无需有金融相关背景和经验。【实习】1. 在读或应届生。2. 每周到岗4天或以上。能保证三个月及以上的实习时间。3. 上海在校生优先。工作地址上海-虹口区-四川北路- 虹口SOHO 1007室接受寒假实习和长期实习,2020-12-31,实习 数据 量化 岗位 优先 可视化 熟练掌握 协助 经验 工程师 一门 研究员 认真细致 工作 应届生 平台 语言 四川北路 虹口区 SQL
BI数据分析实习生,/intern/inn_bnhbnkqzepzc,Intel,软件,北京,200-249/天,4天/周,6个月,岗位:英特尔在线业务部（北京）BI数据分析实习生​一、岗位职责1.深入理解业务部门提出的数据分析需求，支持面向业务的数据服务；2.充分利用现有数据资源，进行数据提取，整理和数据分析，建立合适的测算模型对业务问题进行分析；3.使用powerpoint，excel等工具处理业务数据，基于业务需要定位问题，输出数据分析报告；二、任职要求 1. 熟悉并热爱移动互联网行业，了解和喜欢互联网各类产品； 2. 逻辑判断能力、沟通协作及执行力、快速学习能力、思维活跃有创造力； 3. 有互联网公司实习经验的优先； 4. 实习时间至少为6个月，每周保证至少4天； 5.专业不限，大四保研或研究生优先。 6.英语六级以上，能够适应英语工作环境。三、工作亮点1. 独立工作与团队协作的机会，接触核心业务，让你更快成长 2.舒适的外企工作环境，世界500强的实习经历 3.各种零食、水果、饮料、热牛奶咖啡任你选 4.有竞争力的薪水PS:主题请标注【姓名 学校 专业 年级 最早入职时间】,2018-06-24,数据分析 实习 业务 互联网 工作 协作 优先 数据 数据服务 定位问题 有创造力 专业 任你选 BI powerpoint excel 保研 英语六级 500 PS
管培生（数据分析）,/intern/inn_oditd6n8sjfo,纷领科技,云计算/大数据,成都,100-200/天,5天/周,3个月,岗位职责1.公司运营数据统计与分析及相关报表的制作；2.用户画像构建及用户生命周期管理等相关数据分析工作；3.通过数据分析及建模结果辅助运营策略优化配置；4.根据用户画像及金融产品需求建模进行优化匹配推荐。任职要求1.2017届、2018届本科以上学历，数学、金融工程、统计学等理工科专业;2.具备优秀的学习能力与逻辑思维能力以及良好的表达能力;3.对数据分析与挖掘具有深厚兴趣，具备刻苦钻研的精神；4.具备良好的团队合作精神。薪酬福利薪资范围5K-8K，每半年进行薪资职级调整。福利：六险一金、带薪休假、项目奖金、年终奖等,2018-06-24,数据分析 薪资 建模 用户 具备 画像 福利 运营 优化 带薪休假 1.2017 2018 5K 8K 六险 一金 岗位职责 职级 良好 年终奖
数据分析师实习生,/intern/inn_fgt0mysfwaff,百分点科技,数据挖掘,北京,150-200/天,4天/周,6个月,"岗位职责： 1.	对业务所需数据进行挖掘提取及加工，挖掘数据中的潜在价值； 2.	负责对部门重点业务进行业务分析,包含客户分析、产品分析、精准营销分析等； 3.	根据分析结果，为相关业务提出改进意见并撰写专业分析报告 任职资格： 1.	重点大学研究生在读（非应届毕业生），金融类、数学/统计类、计算机类相关专业，优先考虑； 2.	熟悉银行业务，具备电子银行和互联网金融知识，优先考虑； 3. 至少实习半年，每周工作4-5天； 4.	熟悉sql，了解SAS或R等挖掘软件和常规的数据分析方法； 5.	具备较强的沟通协调能力、报告撰写能力及业务分析能力； 6.	学习能力及工作责任心强、具有团队协作精神、能适应较大工作压力；",2018-06-04,分析 业务 挖掘 能力 撰写 优先 熟悉 工作 专业 具备 sql SAS 岗位职责 重点 报告 考虑 应届 在读 责任心 数据分析
数据分析专员实习生,/intern/inn_ktqbqfkmwjba,万联电商,数据挖掘,北京,100-200/天,5天/周,19个月,岗位描述：1.负责建立和完善公司业务数据分析指标体系，监控和分析业务运营情况；2.善于整理数据和分析数据，总结数据的波动情况，对异常数据进行及时预警，定期形成相关的报表；3.通过分析数据趋势，找出问题和规律，给出专业的建议和结论，定期完成专业报告的输出；4.对业务核心指标有深刻认识，能根据业务的发展制定短期和长期定量分析，并根据结果决定调整策略和实施优先级。 任职要求：1.本科及以上学历，数学、统计学、经济学、计算机、金融等相关专业；2.熟悉统计分析，熟练使用Excel、SQL和PPT；3.解决问题结果导向，具备较强的逻辑思维能力，以及信息搜集、整合与分析能力；4.对数据敏感，能从海量数据提炼核心结果，具备独立编写数据分析报告能力；5.有较强的责任心，客观严谨，精益求精的工作态度以及积极的团队合作精神。,2018-06-23,数据 业务 数据分析 分析 专业 结果 能力 定期 具备 Excel SQL PPT 核心 优先级 以上学历 逻辑思维 精益求精 报告 指标体系 责任心
大数据分析实习生,/intern/inn_1vgaf6ui7opc,优必爱,云计算/大数据,北京,100-200/天,5天/周,3个月,岗位职责：1、理解车联网相关业务及数据应用需求，做“互联网+车联网”的跨界数据达人。2、针对车联网项目进行专项深度分析、模型构建，支持产品开发与决策。3、根据公司的实际业务要求，完成较深入的专项数据分析并形成分析报告。任职要求：1、统计、计算机、数学等相关专业，能连续至少2-3个月的实习期。2、熟悉统计学机器学习基本算法，能熟练运用Python、SQL、R等主流数据分析工具者优先。3、充满主动性，对未知和困难充满强烈的挑战欲望，良好的分析能力、沟通技巧。​。,2018-06-18,联网 数据分析 专项 分析 充满 实习期 跨界 Python SQL 岗位职责 业务 相关 产品开发 数据 要求 统计学 算法 熟练 主动性 欲望
HR数据分析实习生,/intern/inn_ycusuxy7mcfd,聚思鸿,人力资源,大连,100-120/天,5天/周,4个月,"工作职责： -汇总和归类候选人的信息，建立行业人才数据库； -熟练处理大量数据，有较强学习能力；  要求： -本科或研究生，统计学、经济学等数据管理相关专业优先； -熟练使用Office办公软件，具有较好的统筹能力及数据分析能力； -具有良好的沟通、应变能力，抗压能力强， -对数据敏感，细心并且有耐心；   时间要求：实习时间3-4个月,每周工作5天 实习3个月以上可以开实习证明  保密承诺：Concentrix对收集的应聘人员个人信息资料，严格遵守Concentrix个人信息保护管理体系的相关管理制度和员工保密协议，对应聘人员提供的个人资料保守秘密，严防丢失、泄露、损毁的事件发生。 使用目的仅限于与应聘人员联络、考核及入职后的管理之用，如未被录用的在Concentrix内部销毁绝，不用于它途。",2018-06-11,Concentrix 应聘 实习 个人信息 能力 熟练 人员 保密 它途 职后 Office 及入 如未 个人资料 抗压 数据管理 应变能力 归类 严格遵守 数据分析
数据分析师实习生,/intern/inn_ri2pr3rtf28k,群星金融,云计算/大数据,上海,130-150/天,4天/周,6个月,"岗位职责：1、 负责数据分析和挖掘，关注大数据领域前沿的动向；2、 基于公司的信用分析框架和评估方法，对信用模型进行验证、优化和调整；3、 负责客户数据的数据分析和挖掘工作，为客户提供专业性的分析报告；4、 配合技术部门实现已验证的分析工作的自动化；5、 负责对运营数据进行数据监控、分析、挖掘和处理；岗位要求：1.
本科或者硕士在读学生，一周保证至少四天实习时间，统计、数学、计量经济学、计算机及相关专业者优先2.
对数字具备敏锐的观察力，喜欢和数字打交道，耐心细致。具备相关数据挖掘实习经历者和能够编写专业的数据分析报告者优先3.
沟通能力强，逻辑思维严谨，自学能力强，具备一定的抗压能力4.
熟练掌握海量数据分析的相关模型、算法（分类/聚类/时间序列/回归等）以及能够熟练运用weka，tableau等数据分析挖掘工具者优先5.
计算机相关方面候选人，能够熟练掌握Java或者SQL者优先录用",2018-06-14,数据分析 优先 挖掘 熟练掌握 分析 数据 具备 实习 负责 验证 能够 相关 模型 信用 数据挖掘 数字 自学能力 专业 客户 聚类
Aetna数据分析实习生,/intern/inn_gl8rmokbweoe,FA Talent,分析/调研,上海,100-150/天,3天/周,3个月,岗位职责：1、保险业务的相关数据梳理；2、对业务各环节产生的数据，做统计与深度运营挖掘分析，挖掘用户行为特征等；3、服从部门的管理及安排，推动分析问题的解决，为营销和运营决策提供支持。任职资格：1、统计、计算机或医学相关专业；2、具备大数据的处理能力，掌握SQL、Python、R等相关数据提取处理工具，有大数据技术经验如Hive、Hbase的加分；3、良好的数据敏感度，能从海量数据提炼核心结果；有一定的数据分析、挖掘、清洗和建模的经验；4、具备良好的抗压能力、沟通能力和团队精神。,2018-06-24,数据 挖掘 能力 相关 运营 具备 SQL Python 有大 Hive Hbase 岗位职责 团队精神 抗压 经验 统计 良好 处理 建模 加分
数据分析师实习生,/intern/inn_uv90dr89uo7r,中峰信达,新媒体,北京,120-140/天,5天/周,3个月,现招聘实习生4名，实习时间从2018年5月开始，采取坐班形式，一周坐班5天。工作职责：1、工作内容为数据处理，主要是做采集任务的模板配置、数据整理、数据检查修改；2、 需要了解一定的html知识，如果不懂，也可以培训上手。岗位要求：1、 工作态度要认真仔细；2、 需要稳定实习3个月以上；3、 实习期间不得迟到早退。实习地点在北京东四环，每月实习费用3000。,2018-06-22,实习 坐班 认真仔细 迟到早退 工作 东四环 2018 html 3000 模板 数据 数据处理 需要 招聘 岗位 实习生 采集 职责 培训 每月
大数据分析师助理,/intern/inn_qbktsf90kjxs,地比图,数据库,青岛,150-260/天,5天/周,5个月,岗位职责：1、数据后期处理归类，分析其数据价值2、按照项目管理流程，参与研发部门的总体设计评审；3、进行详细设计、代码开发，配合测试，高质量完成项目；4、参与技术难题攻关、组织技术积累等工作。合作单位主要是银行、国家电网、医院、学校、物流、国企、私企或大型的科技公司等任职要求：1、大专学历及以上2、年龄20周岁到30岁3、有无工作经验均可4、学习能力强,2018-09-22,研发部门 20 30 岗位职责 技术难题 私企 参与 大专 总体设计 项目管理 归类 攻关 国家电网 数据 学历 高质量 周岁 工作 评审 有无
风控数据分析师,/intern/inn_ml6gihp9dwaj,佰仟金融,金融,深圳,120-150/天,5天/周,4个月,岗位职责：1. 基于海量业务数据，进行分析与挖掘，为产品和业务提供风控参考依据；2. 对外部数据源进行测试与评估工作，发掘有价值的数据合作商；要求：1、本科，数学、统计学、计算机科学、信息管理、金融或经济学等相关专业优先考虑，优异者提供转正机会；2、熟悉SQL等数据查询语言，熟练使用sas、R、python等优先考虑；3、具备良好的沟通能力，能够进行跨团队的沟通协调；,2018-06-21,优先 数据 数据源 沟通 风控 优异者 SQL 查询语言 sas python 岗位职责 进行 信息管理 考虑 业务 对外部 海量 计算机科学 提供 统计学
数据分析师实习生,/intern/inn_etp4wype6ljw,旷视科技,数据库,北京,200-300/天,5天/周,4个月,岗位职责：1、负责公司业务场景下的数据统计及报表建设；2、配合产品经理建立产品的指标体系，通过数据定位问题，为产品改进提供方向。3、与运营、产品、开放等各业务团队合作，实现从数据埋点到数据收集、数据分析到最后形成数据报表，建立数据化运营体系。岗位要求：1、计算机/统计学/数学专业，有良好的统计学基础。2、能较熟练使用SQL、EXCEL提取及分析数据，会Python或R加分。3、良好的逻辑思维能力，对数据敏感，能迅速上手了解业务逻辑，并发现业务痛点，转化成数据维度。4、对AI、人脸识别、新零售领域有深刻理解者加分；,2018-06-21,数据 业务 加分 产品 统计学 数据报表 运营 痛点 定位问题 埋点 SQL EXCEL Python AI 人脸识别 岗位职责 良好 深刻理解 维度 逻辑思维
风控数据分析师,/intern/inn_x9qzaoryj9nm,我来贷,风控,深圳,300-500/天,5天/周,14个月,工作职责：1、负责业务数据的提取、处理、分析以及报表的制作2、监控风险报表，及时发现可疑数据、可疑监控对象等异常情况，并对发现的异常情况进行数据分析；3、根据日常数据监控情况，提出政策、策略及流程优化建议；3、建立新产品、新政策的风险预警体系4、负责数据团队的管理工作岗位要求：1、研究生及以上学历，统计学、数学等相关专业；2、熟练使用SQL、Excel、SAS或其他分析软件；3、工作严谨认真，有一定的抗压能力。,2018-06-21,监控 数据 可疑 报表 异常情况 SQL Excel SAS 负责 抗压 以上学历 数据分析 风险 分析 及时发现 统计学 政策 管理工作 熟练 工作
数据分析师助理实习,/intern/inn_igxsrlkhztnd,地比图,云计算/大数据,青岛,150-200/天,5天/周,3个月,该职位接受暑期实习&长期实习。岗位职责：1、数据后期处理归类，分析其数据价值2、按照项目管理流程，参与研发部门的总体设计评审；3、进行详细设计、代码开发，配合测试，高质量完成项目；4、参与技术难题攻关、组织技术积累等工作。合作单位主要是银行、国家电网、医院、学校、物流、国企、私企或大型的科技公司等任职要求1、大专学历及以上2、年龄20周岁到30岁3、有无工作经验均可4、学习能力强,2018-09-11,实习 研发部门 20 30 岗位职责 暑期 技术难题 私企 参与 大专 总体设计 项目管理 归类 攻关 国家电网 数据 学历 高质量 周岁 工作
销售数据分析实习生,/intern/inn_1dxmbhsaguwq,绿叶制药,市场,上海,100-150/天,3天/周,21个月,职位描述：1. 向销售部、市场部提供各种内部数据分析报告；2. 执行数据收集、指标及区域流程，并与相关部门保持良好的沟通3. 及时、准确地维护和更新SFE系统数据，定期核查并确保系统数据准确性；要求：1、大三或大四学生、在读研究生，统计学专业优先；2、 精通使用EXCEL软件；3、 学习能力强，对数据敏感；4、每周保证3个工作日出勤,2018-06-30,数据 SFE EXCEL 出勤 大四 销售部 在读 大三 系统 数据分析 准确性 保持良好 统计学 市场部 核查 研究生 精通 流程 每周 职位
大数据分析实习生,/intern/inn_nwsecady7ufg,百度,数据挖掘,北京,200-220/天,4天/周,6个月,工作职责：-负责用户行为大数据的分析，建模-协助相关方向的负责人进行用户行为大数据的前沿研究-负责因项目研发需要而赋予的其他工作职责职责要求:-热爱互联网，对技术研究和应用抱有浓厚的兴趣，有强烈的上进心和求知欲，善于学习和运用新知识-至少熟练掌握Java/Python/C++中一门编程语言，对数据结构和算法设计有较为深刻的理解-良好的逻辑思维能力，对数据敏感，能够发现关键数据、抓住核心问题-较强的沟通能力和逻辑表达能力，具备良好的团队合作精神和主动沟通意识-熟悉海量数据处理、Hadoop有相关项目经验者优先P.S：该岗位为RD研发岗位，需要有一定的编程基础，可稳定实习的同学优先考虑，需要可以稳定实习(每周4-5天)，最好可以6个月以上，希望毕业年份在2019年及以后，熟悉Hadoop的优先，主要做数据挖掘和大数据分析工作,2018-06-30,Hadoop 职责 优先 数据 实习 岗位 沟通 用户 研发 数据挖掘 熟悉 需要 工作 Java Python C++ RD 2019 上进心 负责
大数据分析实习生,/intern/inn_qhhhkrlfnfh2,广电银通,软件,广州,113-172/天,5天/周,12个月,岗位职责：1.负责大数据关联分析平台数据测试；2.负责大数据关联分析平台信息统计、文档资料整理任职要求：1.计算机或通信相关专业2.优秀者可转正。,2018-06-13,关联 平台 文档资料 数据测试 岗位职责 优秀者 负责 分析 数据 任职 转正 计算机 通信 整理 专业 统计 信息 相关 要求
大数据分析实习生,/intern/inn_nob2arhmfz53,红星美凯龙住建集采,市场,上海,120-150/天,3天/周,3个月,"该职位接受暑期实习&长期实习。1. 数据收集分析，商业建模，数据挖掘；2.实习期间表现优异，可录用；3.管理层直接接触机会多；要求：1.2019,2020年硕士毕业；2.数学，商业分析相关专业；3.细心，学习能力， 逻辑思维能力，沟通表达强。",2018-06-11,实习 数据挖掘 1.2019 2020 商业 暑期 建模 逻辑思维 能力 分析 录用 硕士 细心 优异 职位 收集 管理层 沟通 表达 数学
数据分析运营实习生,/intern/inn_v1lpeee5qt8l,金融壹账通,产品运营,上海,138-140/天,3天/周,3个月,职责描述： 1、参与交易运营中心日常业务分析支持，包括业务情况沟通、经营情况分析、预算控制等； 2、结合业务情况和运营数据分析，提出业务改善性建议。  资质与能力要求： 本科以上学历，学业优秀，理工科专业优先；熟练使用Excel等办公软件；学习能力强、善于沟通、思维敏捷，对数据分析感兴趣；至少实习3个月以上，每周至少能到岗3天。,2018-06-09,业务 数据分析 沟通 运营 情况 Excel 至少 以上学历 理工科 能力 分析 学业 本科 敏捷 实习 熟练 感兴趣 资质 办公 每周
大数据分析实习生,/intern/inn_3nu1vep9sa3o,游族网络,产品运营,上海,130-140/天,4天/周,3个月,岗位职责:1、分析移动互联网数据，获得研究结论；2、完成常规数据报告的撰写与交付；3、在高级分析师的指导下进行深度行业报告的撰写与交付；4、其他数据分析与市场研究相关的工作。任职资格:1、熟练使用office，PPT能力突出，审美较好，能够使用简单的excel函数；2、优秀的表达能力和逻辑思维能力；3、良好的数据和商业敏感度；4、有一定的定性、定量分析能力；5、 有相关数据分析、市场研究、咨询公司相关工作或实习经验者优先；6、每周可出勤3天及以上。,2020-12-31,数据分析 交付 撰写 能力 相关 数据 研究 office PPT excel 天及 岗位职责 出勤 表达能力 逻辑思维 报告 敏感度 定量分析 使用 实习
游戏数据分析实习生,/intern/inn_5u9wuenljzif,萌石科技,产品运营,北京,100-150/天,3天/周,3个月,【工作职责】1、负责业务数据、行业信息收集整理，支持业务部门运营数据需求，对多种数据源进行分析、挖掘，寻找有价值的信息。2、提供分析报告，对游戏设计、运营活动的效果给予评估。3、参与数据挖掘业务分析的体系化建设，推动业务发展。【岗位要求】1、本科以上学历；2、热爱游戏，有较丰富的游戏经验；有多机种、多类型游戏经验者优先。注意：网站招聘信息过多回复可能不及时，了解最新信息及投递简历请关注微信公众号：萌石 （公众号添加，搜索萌石）​,2018-07-27,游戏 萌石 信息 业务 分析 数据源 运营 公众 数据挖掘 体系化 微信 经验 收集整理 以上学历 投递 机种 简历 业务部门 数据 本科
数据分析师实习生,/intern/inn_pjvcfd6rb8wu,汇纳科技,数据挖掘,上海,100-120/天,3天/周,3个月,工作职责：1、 配合大数据挖掘和分析，进行数据清洗等工作2、 根据数据分析需求进行相关数据收集，基础数据加工3、 配合进行数据分析等相关工作任职要求：1、 本科或以上学历， 接收非应届生2、 熟练运用Excel、PPT等工具软件3、 强烈责任心，并能承受一定的工作压力；开朗的性格，良好的沟通能力4、 有稳定工作时间者优选,2018-10-31,工作 数据分析 数据 数据挖掘 工具软件 配合 应届生 Excel PPT 进行 以上学历 责任心 相关 开朗 本科 熟练 清洗 任职 优选 接收
机器学习数据分析师,/intern/inn_rtxbwdg1vaps,君泽利,软件,深圳,50-100/天,5天/周,5个月,"工作职责1. 帮助基金经理提取/清洗财务, 交易, 新闻, 公告等数据.2. 运用各种机器学习方法, 分析数据规律, 提交研究报告.3. 辅助提高回测交易系统的运算速度和性能表现.任职要求1. 一流大学理工类学生(计算机, 软件, 数学, 物理优先)2. 编程熟练, 细心踏实.3. 了解基本的机器学习方法, 有Github项目优先.4. 实习4个月以上; 表现优秀者可以转正.(PS: 办公室座位有限, 不定时有实习生退出, 所以简历可以重复投递)",2018-12-31,优先 机器 一流大学 回测 理工类 Github PS 优秀者 学习 投递 简历 方法 编程 数据 表现 实习 定时 熟练 细心 踏实
运营分析实习生-数据分析方向(002458),/intern/inn_qxfbejrkgw1x,卓望公司,运营,北京,100-130/天,4天/周,3个月,"岗位职责:1、根据业务需要，设计、规划常规分析报告，设计数据来源。参与业务规划，了解业务的真实需求和目标，为业务发展目标提供建议，实现业务需求转化为数据分析需求；2、负责业务日报、周报、月报及各种专题报告，发现异常并及时预警；3、协助制定运营数据分析工作规划，提出平台数据优化需求；4、完成各种临时交办的数据分析任务 。任职资格:1、大学本科及以上 专业 统计学、数理学类相关专业；2、熟练掌握Office办公软件Excel、Word、PPT的操作,掌握数据挖掘和统计学的理论知识，熟练掌握Spss等统计软件，了解SOL基础知识；3、具有良好的逻辑思维能力和归纳演绎能力，责任心及良好的团队合作精神，具有较强的学习能力。",2020-12-31,业务 数据分析 熟练掌握 需求 统计学 规划 能力 软件 数据挖掘 数理学 专业 报及 Office Excel Word PPT Spss SOL 岗位职责 专题报告
数据分析实习生/数据服务开发工程实习生,/intern/inn_hmfytlhnwoem,斑马,数据库,上海,200-300/天,3天/周,3个月,1. 负责互联网汽车服务产品的数据分析工作，挖掘数据分析需求，制定并实施分析方案，并根据数据分析结果为服务流程优化和产品改进提出合理化建议 2. 撰写数据分析报告，为业务部门、决策层和合作伙伴提供深度的数据分析服务 3 结合分析结果及对业务需求的深入理解，设计业务指标体系及数据产品并驱动研发任职条件:1. 大学本科或以上学历，数学、统计学、计算机等相关专业优先2. 掌握数据分析方法和常用算法，熟练使用Python或R/Matlab，熟练使用SQl及excel3. 至少掌握一种数据可视化工具，如ploty/R ggplot2/Tableau/Infogram4. 优秀的数据思维和强烈的数据决策意识，良好的数据敏感度，能从海量数据中提炼核心结果，善于用简单语言表述复杂结论,2018-06-30,数据分析 数据 熟练 服务 结果 产品 掌握 Python Matlab SQl excel3 ploty ggplot2 Tableau Infogram4 大学本科 可视化 以上学历 需求 业务
数据分析工程师/实习生,/intern/inn_xqdd9odmf3tn,大行简道资管,Python,深圳,240-260/天,4天/周,15个月,数据分析工程师/实习生岗位职责：1、股票、期货程序化交易数据分析，包括各类高频交易数据的管理、维护、清洗等；2、构建、训练机器学习模型；3、研究、学习各类金融数据以及获取途径任职要求：1、物理、数学、电子、计算机等相关专业在读研究生；2、熟悉Python，了解Python基本语法、数据结构、性能特征，熟悉动态语言的基本性质；3、熟悉机器学习、深度学习；4、熟悉C#、SQL/MySQL数据库者优先；5、具有较强的沟通能力,2018-06-17,熟悉 Python SQL 学习 数据分析 机器 各类 C# My 岗位职责 数据结构 在读 程序化 交易 基本 数据 高频 数据库 语法 研究生
金融数据分析师实习生,/intern/inn_fynq285psb9n,世纪纵横,金融,北京,100-150/天,5天/周,3个月,"该职位接受暑期实习&长期实习。岗位职责：1、
从事二级市场，股票，股指期货交易工作，分析证券数据，写出交易体会及分析报告。2、
认真敬业，遵守纪律。任职资格：1、
全日制统招本科及以上学历，统计、财务、金融等相关专业。2、
2019年本科及硕士毕业需要实习的学生，实习时间保证连续4个月以上。3、
应届毕业生，对证券、期货感兴趣者。4、
往届毕业生，不限制工作年限，愿意从事股票、期货交易者。5、
敢于创业者优先，能静下心来做事者优先。6、
身体健康，无心脏病及高血压病史。7、 能够熟练使用office ,OA等办公软件。8、
讲诚信，人品好。公司提供条件：1、
资深投资专家手把手教学员们交易。2、 用模拟账户考核，不用您的资金炒股。3、
考核通过后，公司提供实盘资金。待遇：1、前3个月试用期，通过考核后，前3个月共1万元薪酬；3个月后，月薪2万元以上，根据账户收益提成分红。",2018-07-02,实习 期货交易 本科 毕业生 考核 优先 账户 往届 通过考核 试用期 统招 2019 office OA 员们 实盘 岗位职责 手把手 暑期 遵守纪律
数据分析实习助理实习生,/intern/inn_kkdv23erkom1,神州数码,软件,北京,80-150/天,5天/周,3个月,"1.参与数据分析和建模课题研究2.海量数据的数据挖掘3.根据特征工程进行特征选择4.模型训练及模型检验评价5.实现预测分析、用户画像、推荐系统等6.政务业务模型建立，提出优化算法并用高级语言实现7、相关资料搜集8、其它交办事宜岗位要求1. 
扎实的统计基础和数学建模能力；2.熟悉预测类数据建模过程，有参与数据挖掘建模项目经验；3.熟悉聚类、分类、回归等机器学习算法；4.熟悉推荐算法，分类算法、关键词推荐等 
；5.熟悉MatLab、SPSS、Phthon、R语言（至少一种）并有实践经验6.良好的沟通能力和团队协作精神",2019-06-26,建模 算法 数据挖掘 熟悉 模型 推荐 特征选择 分类 语言 聚类 MatLab SPSS Phthon 预测 交办 参与 数据分析 海量 能力 数据
生物芯片数据分析实习生,/intern/inn_wlkfogqbm9ch,交复医学,生物医疗,上海,150-300/天,3天/周,4个月,在这个岗位上，您将有机会：1.广泛接触不同的生物芯片测序、芯片分析的数据和软件，参与科研服务项目；2.掌握不同的数据分析技术，加入交复科研学术团队，提供专业科研技术服务；3.共同完成科研服务项目，充分掌握当前最前端的医学科研信息。一、工作内容：1.在指导老师的安排下，进行各公共专业生物数据库（如GEO数据库）的信息检索、整理、挖掘等；2.分析基因芯片等，整理生物信息分析报告；3.根据项目情况，灵活根据分析需求编写或维护分析流程等。二、工作要求：1.理科相关专业大三及以上本科生及研究生，985、211及医药类高校优先；2.英语阅读能力强，通过六级，或者雅思、托福、GRE，能流利阅读英文相关文献或数据库检索能力，会优先考虑；简单了解Perl，R等编程语言等；3.每周至少实习3天及以上（含周六日），实习至少3个月。三、薪酬待遇：1.实习薪资：150-300元/天（根据考核评级）；2.对于异地实习生，月出勤满20天及以上，公司将给予住房补贴；3.实习可留用（月薪税后7k起）；4.实习期间，公司可提供实习证明，推荐信；转正的同学，提前签订三方协议；5.多地点办公，本岗位可根据实际情况，就近安排面试和工作地点。四、工作安排：1.工作地点：上海市闵行区剑川路951号交大零号湾1号楼711室上海市杨浦区密云路1018号复旦科技园10号楼乙东301室2.工作时间：每周周一至周日3.上班时间：08:30-17:304.午休时间：12:00-13:30五、联系我们：公司名称：上海交复生物医药科技有限公司上海交通大学办公室：上海市闵行区剑川路951号交大零号湾1号楼 711室上海复旦大学办公室：上海市杨浦区密云路1018号复旦科技园10号楼乙东301室四川成都高新办公室：成都市高新区蜀锦路88号楚峰国际中心4607室,2018-08-31,实习 号楼 科研 上海市 数据库 零号 杨浦区 工作 分析 交复 天及 951 711 密云路 1018 10 乙东 301 30 交大
