['数据分析实习\ue281', '/intern/inn_gvszt5p88ujc', b'\xe6\xbb\xb4\xe6\xbb\xb4\xe5\x87\xba\xef\x80\xa9', '算法', '北京', '\uef76\ue914\ue914-\uef76\uecca\ue914/天', '\ue170天/周', '\uf82e个月']
['数据分析实习\ue281', '/intern/inn_vx5tuf04ybmb', b'\xe6\xbb\xb4\xe6\xbb\xb4\xe5\x87\xba\xef\x80\xa9', '数据库', '杭州', '\ue8c9\ue170\ue914-\uef76\ue914\ue914/天', '\uf30b天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_5wtgyt5uaiss', b'\xee\xb5\xb5\xe5\x85\xab\xe5\x88\xb0\xe5\xae\xb6', '分析/调研', '北京', '\ue8c9\ue170\ue914-\uef76\ue914\ue914/天', '\ue170天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_mmdnrx4pb2hr', b'\xe5\x8d\x93\xe8\xb6\x8a\xe5\xbe\x8b\xe5\x95\x86', '分析/调研', '深圳', '\ue8c9\ue170\ue914-\uef76\ue914\ue914/天', '\ue170天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_fu3kboiyorrj', b'\xe6\x98\x93\xe8\xbd\xa6\xef\x9d\x9e\xef\x84\xb9', '产品', '北京', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\uf30b天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_gtckxouiyni9', b'\xe8\xb4\xaa\xe7\x8e\xa9\xe6\xb8\xb8\xe6\x88\x8f', '分析/调研', '广州', '\ue8c9\ue914\ue914-\ue8c9\ue170\ue914/天', '\ue170天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_zqpm6bee4mp6', b'\xe7\xa7\x91\xe5\xa4\xa7\xe8\xae\xaf\xe9\xa3\x9e', '数据挖掘', '合肥', '\uf82e\ue914-\ue8c9\ue914\ue914/天', '\ue170天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_rh9zjrnkha5e', b'\xef\x83\xaf\xe5\xb7\x9e\xee\x92\xa8\xef\x80\xa9\xe4\xbf\xa1\xe7\x94\xa8\xe5\x8d\xa1\xe4\xb8\xad\xe5\xbf\x83', '银行', '广州', '\uf82e\ue914-\ue8c9\ue914\ue914/天', '\ue170天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_gotsiptkwv0d', b'\xe5\xae\x89\xe5\xae\xa2\xe8\xaf\x9a\xe4\xbf\xa1\xe6\x81\xaf', '数据挖掘', '上海', '\ue8c9\uef76\ue914-\ue8c9\uf30b\ue914/天', '\uf30b天/周', '\ue79f个月']
['数据分析实习\ue281', '/intern/inn_wp3uixrvdpb0', b'\xee\xad\xb2\xe6\x9d\xa1\xe8\xa7\x86\xe9\xa2\x91', '云计算/大数据', '上海', '\ue8c9\ue914\ue914-\ue8c9\ue914\ue8c9/天', '\uf12b天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_zyrp70626n3k', b'\xee\xa1\x85\xee\x8b\x81\xef\x9f\xbb\xee\x95\x89', '销售支持', '上海', '\ue8c9\uf30b\ue0d2-\ue8c9\ue170\ue914/天', '\uf12b天/周', '\uf82e个月']
['数据分析实习\ue281', '/intern/inn_hjarcjgpuytz', b'\xe5\xae\x9c\xe4\xbf\xa1\xee\x81\x8b\xe5\xaf\x8c', '运营', '上海', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\ue170天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_ntzzqg3tkiok', b'\xe5\xad\xa6\xe5\xa4\xa7\xe6\x95\x99\xe8\x82\xb2', '数据挖掘', '西安', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\uef76天/周', '\ue170个月']
['数据分析实习\ue281', '/intern/inn_pjbwdseg4rd6', b'\xe5\xbf\xab\xe9\x92\xb1\xe5\x85\xac\xe5\x8f\xb8', '销售支持', '北京', '\ue8c9\ue914\ue914-\ue8c9\ue170\ue914/天', '\uf12b天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_pyxunrcjrxoj', b'\xe6\x8b\x89\xe5\x8d\xa1\xe6\x8b\x89\xe9\x87\x91\xe8\x9e\x8d\xe5\x85\xac\xe5\x8f\xb8', '金融', '广州', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\uf12b天/周', '\uf30b个月']
['数据分析实习\ue281', '/intern/inn_djkzqwjhhwsw', b'\xe5\x93\x94\xe5\x93\xa9\xe5\x93\x94\xe5\x93\xa9', '数据挖掘', '上海', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\ue170天/周', '\uf82e个月']
['数据分析实习\ue281', '/intern/inn_v8duthrympvs', b'\xe5\xa5\x94\xe9\xa9\xb0', '机械制造', '北京', '\ue8c9\uef76\ue914-\ue8c9\ue170\ue914/天', '\ue170天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_5bxdq3ndwltt', b'\xe5\xb1\xb1\xe6\xb0\xb4\xe6\xaf\x94\xe5\xbe\xb7', '分析/调研', '广州', '\uf82e\ue914-\ue8c9\ue914\ue914/天', '\ue170天/周', '\ue8c9\ue914个月']
['数据分析实习\ue281', '/intern/inn_jyh6cev9zixb', b'\xee\xa6\x93\xee\xa1\x85\xef\x89\xa6', '分析/调研', '上海', '\ue8c9\ue8c9\ue914-\ue8c9\uef76\ue914/天', '\uf12b天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_apkevaciaulb', b'\xe8\x8b\xb1\xe7\x89\xb9\xe5\xb0\x94', '软件', '北京', '\ue8c9\ue170\ue170-\uef76\ue79f\ue914/天', '\ue170天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_ikrg3i1ovuzc', b'\xe9\x99\x88\xe5\xae\xb6\xe5\x9d\xaa\xee\xb4\xb9\xe5\xb1\x95\xe4\xb8\xad\xe5\xbf\x83', '运营', '重庆', '\ue0d2\ue914-\ue0d2\uecca/天', '\ue170天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_mhgx7nhzlvb5', b'\xef\xa3\xa5\xee\x8d\x9f\xef\x92\xa8\xef\x85\xb0\xef\x9e\x8e\xee\x96\x89\xee\xa0\x9b', '分析/调研', '上海', '\ue8c9\uf12b\ue914-\ue8c9\uecca\ue914/天', '\uf30b天/周', '\uf30b个月']
['数据分析实习\ue281', '/intern/inn_jlf39ucqaiam', b'\xe7\x91\x9e\xe6\x9b\xa6\xe7\xa7\x91\xe6\x8a\x80', '云计算/大数据', '北京', '\uef76\ue914\ue914-\uef76\uef76\ue914/天', '\ue170天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_be1irwvg3wt4', b'\xee\x92\xb7\xef\x9e\x8e\xef\x8f\xb8\xef\x8f\xb8\xee\xb9\xa9\xef\x85\x8e\xef\x83\x9f\xee\x8d\x9f\xee\x9c\x9d\xee\x8a\xa3\xef\x85\x8e\xee\x83\x9d\xee\xb9\x8f\xef\x92\xa8\xee\x83\x9d', '数据库', '深圳', '\ue8c9\ue170\ue914-\uef76\ue914\ue914/天', '\ue170天/周', '\ue8c9\uf12b个月']
['数据分析实习\ue281', '/intern/inn_iwzjfl3zoft6', b'\xe6\x9d\x8e\xe5\xae\x81', '分析/调研', '北京', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\uf12b天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_tbm1ng9fpew9', b'\xe8\xb6\x85\xe8\xb6\x8a\xe8\x87\xaa\xe7\x84\xb6', '分析/调研', '深圳', '\ue8c9\ue914\ue914-\ue8c9\ue170\ue914/天', '\uf12b天/周', '\uecca个月']
['数据分析处理\uebcc\ueb17\ue46f', '/intern/inn_crvyy62htorc', b'\xe8\x88\xaa\xe5\xae\x87\xe7\xa7\x91\xe6\x8a\x80', '客户服务', '西安', '\ue8c9\ue914\ue914-\uef76\ue914\ue914/天', '\uef76天/周', '\uf12b个月']
['数据分析与挖掘', '/intern/inn_haz03zdprlgu', b'\xef\x87\x95\xee\xb9\xa9\xef\x85\x8e\xef\x92\xa8\xee\x8d\x9f\xef\x92\xa8\xee\x96\x89\xef\x92\xa8\xee\xbd\x87\xe7\x9d\xbf\xe4\xbf\xa1\xe7\xa7\x91', '咨询/顾问', '全国', '\ue8c9\uef76\ue914-\uef76\ue914\ue914/天', '\uf30b天/周', '\uf12b个月']
['商业数据分析专员', '/intern/inn_umjidumbxfdt', b'\xe5\x87\xa4\xe5\x87\xb0\xe9\x87\x91\xe8\x9e\x8d', '数据库', '北京', '\ue8c9\ue914\ue79f-\ue8c9\ue170\ue914/天', '\ue170天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_1a2gefmxb5pm', b'\xe6\x96\xb0\xe7\xbe\x8e\xef\x9d\x9e\xe9\x80\x9a', '软件', '北京', '\ue8c9\uf30b\ue79f-\uef76\ue914\ue914/天', '\uf30b天/周', '\uf82e个月']
['数据分析实习\ue281', '/intern/inn_rs2m7pr9xm1f', b'\xee\x8e\x85\xe6\x98\x93', '软件', '北京', '\uef76\ue914\ue914-\uef76\uef76\ue914/天', '\ue170天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_ni3gjj9tgirt', b'\xe5\xa8\x81\xe5\xa3\xab\xe4\xbc\xaf\xe6\xb6\x82\xe6\x96\x99', '客服', '佛山', '\ue8c9\ue914\ue914-\ue8c9\ue170\ue914/天', '\ue170天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_omtiq0qnj9ug', b'\xe6\xbb\xb4\xe6\xbb\xb4', '数据挖掘', '北京', '\uef76\ue914\ue914-\uef76\ue170\ue914/天', '\uf30b天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_mblcdcyadvqr', b'\xe6\x96\xb0\xe7\xbe\x8e\xef\x9d\x9e\xe9\x80\x9a', '软件', '北京', '\uef76\ue914\ue914-\uf12b\ue914\ue914/天', '\uf30b天/周', '\uf82e个月']
['数据分析实习\ue281', '/intern/inn_zps7cc50anen', b'\xe8\x8a\x92\xe6\x9e\x9c\xef\x87\x95\xef\x81\xa2', '运营', '长沙', '\ue8c9-\uef76/天', '\ue170天/周', '\ue170个月']
['数据分析实习\ue281', '/intern/inn_egf02vtwu8sb', b'\xe7\xab\x8b\xe4\xbf\xa1\xe8\x82\xa1\xe4\xbb\xbd', '分析/调研', '重庆', '\ue79f\ue914-\ue8c9\ue914\ue914/天', '\ue170天/周', '\uf30b个月']
['数据分析实习\ue281', '/intern/inn_bdpxfu3ynpdv', b'\xe5\x9b\xbe\xe7\x89\xb9\xe7\xa7\x91\xe6\x8a\x80', '软件', '杭州', '\ue8c9\ue914\ue914-\ue8c9\uf12b\ue914/天', '\ue170天/周', '\ue170个月']
['\ue549\ue8b7数据分析专员', '/intern/inn_jc7pjbgwp5x1', b'\xe6\xb5\xb7\xe5\xba\xb7\xe5\xa8\x81\xe8\xa7\x86', '运营', '杭州', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\uf30b天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_gwlhmv3kujqd', b'\xe6\xbb\xb4\xe6\xbb\xb4\xe5\x87\xba\xef\x80\xa9', '云计算/大数据', '北京', '\uef76\ue914\ue914-\uef76\ue170\ue914/天', '\uf30b天/周', '\uecca个月']
['助理数据分析\ue46f', '/intern/inn_iikxix4cdhhn', b'\xef\x89\xa6\xee\x8b\x81\xee\x83\x94\xee\x9a\x9d\xee\xa2\xb7\xee\x84\x89\xe6\xaf\x94\xe5\xae\xa2', '算法', '深圳,', '\ue8c9\ue170\ue914-\uef76\ue914\ue914/天', '\ue170天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_t9advolhwe5p', b'\xe4\xb8\x9c\xe5\xb3\xa1\xe5\xa4\xa7\xe9\x80\x9a(\xe5\x8c\x97\xe4\xba\xac)\xe7\xae\xa1\xe7\x90\x86\xe5\x92\xa8\xe8\xaf\xa2\xe6\x9c\x89\xe9\x99\x90\xe5\x85\xac\xe5\x8f\xb8', '其他类型', '北京', '\ue8c9\uef76\ue914-\ue8c9\ue79f\ue914/天', '\uf30b天/周', '\ue170个月']
['数据分析实习\ue281', '/intern/inn_1g50thgdfex4', b'\xe5\xb9\xb3\xe5\xae\x89\xe7\xa7\x91\xe6\x8a\x80', '软件', '上海', '\uef76\ue914\ue914-\uf12b\ue914\ue914/天', '\ue170天/周', '\uf30b个月']
['助理数据分析\ue46f', '/intern/inn_au6gmolhs437', b'\xee\x97\x9e\xe7\xa7\x91\xe6\x95\x99\xe8\x82\xb2', '咨询', '上海', '\ue8c9\ue914\ue914-\ue8c9\uf30b\ue914/天', '\uef76天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_bljj6nco8td5', b'\xe6\x9d\x8e\xe5\xae\x81\xef\xbc\x88\xe4\xb8\xad\xe5\x9b\xbd\xef\xbc\x89\xe4\xbd\x93\xe8\x82\xb2\xe7\x94\xa8\xe5\x93\x81', '分析/调研', '北京', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\ue170天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_90kgfsuevaqy', b'\xe9\xa3\x9e\xe5\x88\xa9\xe6\xb5\xa6', '光电', '上海', '\ue8c9\ue8c9\uef76-\ue8c9\uef76\uf82e/天', '\uf12b天/周', '\ue170个月']
['数据分析实习\ue281', '/intern/inn_shi6iq2qqatm', b'\xe6\xbb\xb4\xe6\xbb\xb4', '云计算/大数据', '北京', '\uef76\ue914\ue914-\uef76\uecca\ue914/天', '\uf30b天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_m8vzrhjpceym', b'\xe5\xbe\x8b\xe5\x8a\xa8\xe4\xb9\x90\xe5\x99\xa8', '不限', '北京', '\ue8c9\uf30b\ue914-\ue8c9\ue170\ue914/天', '\ue170天/周', '\uf30b个月']
['数据分析实习\ue281', '/intern/inn_nhz0b3aj8gps', b'\xe7\x99\xbe\xe5\xba\xa6', '数据库', '北京', '\ue8c9\ue170\ue914-\uef76\ue914\ue914/天', '\uf30b天/周', '\ue8c9\uef76个月']
['数据分析实习\ue281', '/intern/inn_ksgaek6aggwd', b'\xee\x83\x94\xee\x84\x89\xef\x9f\xbb\xee\xa6\x93\xee\x9c\x94', '市场', '上海', '\ue8c9\ue914\ue914-\ue8c9\ue170\ue914/天', '\ue170天/周', '\uf30b个月']
['大数据分析\ue46f', '/intern/inn_razdgj2o4aah', b'\xe5\xa4\xa7\xe9\x80\x9a\xee\xbd\x87\xe6\x88\x90', '数据挖掘', '北京', '\ue8c9\ue914\ue914-\ue8c9\uf30b\ue0d2/天', '\ue170天/周', '\uf82e个月']
['数据分析实习\ue281', '/intern/inn_zl8yonkuxjae', b'\xef\x83\xaf\xe5\xb7\x9e\xee\x92\xa8\xef\x80\xa9\xe4\xbf\xa1\xe7\x94\xa8\xe5\x8d\xa1\xe4\xb8\xad\xe5\xbf\x83', '运营', '广州', '\uf82e\ue914-\uf82e\ue8c9/天', '\uf30b天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_1yo2hy5xauv4', b'\xe6\xbb\xb4\xe6\xbb\xb4\xe5\x87\xba\xef\x80\xa9', '云计算/大数据', '北京', '\uef76\ue914\ue914-\uef76\uecca\ue914/天', '\uf30b天/周', '\uecca个月']
['数据分析实习\ue281', '/intern/inn_go7ceqgaaurd', b'\xe6\xbb\xb4\xe6\xbb\xb4\xe5\x87\xba\xef\x80\xa9', '软件', '北京', '\uef76\ue914\ue914-\uef76\uecca\ue914/天', '\uf30b天/周', '\ue79f个月']
['金融数据分析\ue46f', '/intern/inn_mkvjhfgho4me', b'\xe4\xb8\x8a\xe6\xb5\xb7\xe5\xaf\x8c\xe9\x92\x9c', '不限', '上海', '\ue8c9\ue914\ue914-\ue8c9\uecca\ue914/天', '\uf12b天/周', '\uf30b个月']
['数据分析实习\ue281', '/intern/inn_u4ibazjdpm6n', b'\xe6\x9d\xad\xe5\xb7\x9e\xe6\x95\xb0\xe6\xa2\xa6\xee\xaf\x8c\xef\x8b\xa4\xe7\xa7\x91\xe6\x8a\x80\xe6\x9c\x89\xe9\x99\x90\xe5\x85\xac\xe5\x8f\xb8', '其他类型', ',杭州', '\ue8c9\ue170\ue914-\uf12b\ue914\ue914/天', '\uf30b天/周', '\ue8c9\ue914个月']
['数据分析实习\ue281', '/intern/inn_uub5nh9g0awm', b'\xef\x87\x95\xef\x92\xa8\xef\x8f\xb8\xee\x9c\x9d\xef\x9e\x8e\xee\xb9\x8f\xee\xbd\xbd\xee\xa1\x85\xef\x92\xa8\xee\x96\x89\xef\x92\xa8', '咨询', '北京', '\ue8c9\ue170\ue914-\uef76\ue914\ue914/天', '\uf30b天/周', '\ue8c9\ue914个月']
['数据分析实习\ue281', '/intern/inn_8avt7s879el2', b'\xe6\xbb\xb4\xe6\xbb\xb4\xe5\x87\xba\xef\x80\xa9', '软件', '北京', '\ue8c9\ue170\ue914-\uef76\uecca\ue914/天', '\uf30b天/周', '\uecca个月']
['大数据分析\uebcc\ueb17\ue46f', '/intern/inn_pj5o0drhe3jz', b'\xe5\x87\xa4\xe5\x87\xb0\xe6\x96\xb0\xe5\xaa\x92\xe4\xbd\x93', '软件', '北京', '\ue8c9\ue170\ue914-\uef76\ue914\ue914/天', '\uf30b天/周', '\ue0d2个月']
['数据分析实习\ue281', '/intern/inn_azxbcys8wlat', b'\xe6\x90\xba\xee\xac\x97', '数据库', '上海', '\ue8c9\ue170\ue914-\uef76\uef76\ue914/天', '\ue170天/周', '\uf12b个月']
['数据分析实习\ue281', '/intern/inn_t63rj8emvlhf', b'\xe4\xb8\xad\xe8\xaf\x84\xe4\xbf\xa1\xe7\x94\xa8', '云计算/大数据', '北京', '\ue8c9\uef76\ue914-\ue8c9\ue170\ue914/天', '\ue170天/周', '\uf12b个月']
['数据分析\ue46f助理', '/intern/inn_d8ylerje6t94', b'\xe6\x9c\x89\xe6\x97\xb6\xe6\x95\xb0\xef\x84\xb9', '云计算/大数据', '北京', '\ue8c9\ue914\ue914-\ue8c9\ue170\ue914/天', '\uf12b天/周', '\ue8c9\ue8c9个月']
['数据分析实习\ue281', '/intern/inn_uhq3zjyak0qe', b'\xe6\xb1\xbd\xe8\xbd\xa6\xe4\xb9\x8b\xe5\xae\xb6', '数据挖掘', '北京', '\ue8c9\uf30b\ue914-\ue8c9\uf82e\ue914/天', '\uf30b天/周', '\uf30b个月']
['数据分析实习\ue281', '/intern/inn_re7fjylx9w92', b'\xe6\x90\xba\xee\xac\x97', '其他类型', '上海', '\ue8c9\ue914\ue914-\uef76\ue914\ue914/天', '\uf30b天/周', '\ue79f个月']
['数据分析实习\ue281', '/intern/inn_prr1ho9xmlyy', b'\xee\xad\xb2\xe8\xb5\xb7\xee\x85\xa5\xe4\xb8\x9a\xee\x8e\x85', '产品', '北京', '\ue8c9\ue170\ue914-\uef76\ue914\ue914/天', '\uf12b天/周', '\ue0d2个月']
['数据分析实习\ue281', '/intern/inn_e5rvyf2oxkar', b'\xe6\x90\xba\xee\xac\x97', '其他类型', '上海', '\ue8c9\ue170\ue914-\uef76\ue914\ue914/天', '\uf30b天/周', '\ue0d2个月']
['数据分析实习\ue281', '/intern/inn_pgumwft4ccmr', b'\xe6\x90\xba\xee\xac\x97', '算法', '上海', '\ue8c9\ue170\ue914-\uef76\ue914\ue914/天', '\uf30b天/周', '\ue8c9\ue914个月']
['数据分析/数据挖掘\uebcc\ueb17\ue46f实习\ue281', '/intern/inn_etk92grny9pi', b'\xef\x81\xa2\xef\x92\xa0\xef\x89\xa6\xee\x8b\x81\xef\x92\xa0\xee\xa1\x85\xef\xbc\x88\xe5\xa4\xa7\xe7\xb1\xb3\xe6\x9c\xaa\xe6\x9d\xa5\xef\xbc\x89', '云计算/大数据', '北京', '\ue8c9\ue170\ue914-\uef76\ue914\uecca/天', '\ue170天/周', '\uecca个月']
['数据分析实习\ue281（\uf0ef\uef40分析方向）', '/intern/inn_tm1xu5bli1ve', b'\xef\x84\x97\xe4\xb8\x83\xef\x9d\x9e\xe5\xa8\xb1', '分析/调研', '广州', '\ue8c9\ue914\ue914-\ue8c9\ue170\ue914/天', '\uf30b天/周', '\uf82e个月']
['\ue549\ue8b7 \uf4a0\uee4f\ue589\uee69\uf14e\uee4f- 数据分析', '/intern/inn_hkzvwpdytclj', b'\xe7\xa7\x91\xe6\x80\x9d\xe5\x88\x9b\xef\xbc\x88\xee\xa6\x93\xee\x8a\xa3\xef\x9f\xbe\xee\xb9\xa9\xee\x83\x9d\xee\x96\x89\xef\x85\x8e\xee\x8a\xa3\xef\xbc\x89', '人力资源', '上海', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\uf12b天/周', '\uf82e个月']
['高通量测序数据分析\uebcc\ueb17\ue46f', '/intern/inn_7czaslb195ti', b'\xe4\xba\xa4\xe5\xa4\x8d\xe5\x8c\xbb\xe5\xad\xa6', '生物医疗', '上海', '\uef76\ue914\ue914-\uf12b\ue914\ue914/天', '\uf12b天/周', '\uf30b个月']
['大数据分析实习\ue281', '/intern/inn_k70ukwor4lqu', b'\xe5\x9c\xb0\xe6\xaf\x94\xe5\x9b\xbe', '数据库', '青岛', '\ue8c9\ue170\ue914-\uef76\ue170\ue914/天', '\ue170天/周', '\uf12b个月']
['数据分析\ue46f实习\ue281', '/intern/inn_hjrhtlnkjynv', b'\xe4\xba\xac\xe4\xb8\x9c', '商务', '北京', '\ue8c9\ue8c9\ue914-\ue8c9\uf30b\ue914/天', '\ue170天/周', '\uf12b个月']
['智能数据分析实习\ue281', '/intern/inn_ycasigttg51o', b'\xe6\x96\xb0\xe5\x8d\x8e\xe6\x99\xba\xe4\xba\x91', '数据库', '北京', '\ue8c9\uef76\ue914-\ue8c9\ue170\ue914/天', '\uf30b天/周', '\uf12b个月']
['数据分析初级实习\ue281', '/intern/inn_zidhiwb59qkd', b'\xe5\x8d\x9a\xe5\xbd\xa6\xe7\xa7\x91\xe6\x8a\x80', '数据库', '西安', '\uf82e\ue914-\ue8c9\ue914\ue914/天', '\ue170天/周', '\uecca个月']
['智能数据分析实习\ue281', '/intern/inn_ioaiko1joyt7', b'\xe6\xb5\xb7\xe5\xb0\x94', 'Python', '上海', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\uf30b天/周', '\ue8c9\uef76个月']
['金融数据分析实习\ue281', '/intern/inn_o1ztehrwu5mt', b'\xe6\x90\x9c\xe7\x8b\x97', '金融', '北京', '\ue8c9\uecca\ue914-\ue8c9\ue0d2\ue0d2/天', '\uf30b天/周', '\uf12b个月']
['数据分析与内容编辑', '/intern/inn_5owjiqtgsrmv', b'\xe4\xb9\x90\xe8\x81\x8c\xee\x8e\x85', '内容运营', '合肥', '\ue8c9\ue914\ue914-\ue8c9\uef76\ue914/天', '\uf12b天/周', '\uf12b个月']
['\ue04b务数据分析实习\ue281', '/intern/inn_lr2krbe98vbp', b'\xe4\xb8\x8a\xe6\xb5\xb7\xe7\xab\x8b\xe4\xbf\xa1\xee\xb4\xb9\xee\xb2\x85\xee\x91\xaf\xe4\xba\x8b\xe5\x8a\xa1\xe6\x89\x80', '财务', '上海', '\ue170\ue914-\ue8c9\ue914\ue914/天', '\ue170天/周', '\uf12b个月']
['数据分析\ue46f实习\ue281', '/intern/inn_antpjrw6yvr2', b'\xe8\xa7\xa6\xe5\xae\x9d', 'Ruby/Perl', '上海', '\uef76\ue914\ue914-\uf12b\ue914\ue914/天', '\ue170天/周', '\uf82e个月']
['数据分析运营实习\ue281', '/intern/inn_yapb6pniyhfd', b'\xe7\x90\xa5\xe7\x8f\x80\xe5\x88\x9b\xe6\x83\xb3', '产品运营', '北京', '\ue8c9\uf12b\ue914-\ue8c9\ue170\ue914/天', '\uf30b天/周', '\uf30b个月']
['\ue109\ue8b7\uf266数据分析实习\ue281', '/intern/inn_dbemsuxoaefn', b'\xee\x8c\xbc\xef\x92\xa8\xee\xb9\x8f\xee\x98\x8a\xee\x8a\xa3\xef\x9c\xac\xee\xb9\xa9\xef\x85\x8e', 'IT运维', '上海', '\ue8c9\ue170\ue914-\uef76\ue914\ue914/天', '\uf12b天/周', '\uf30b个月']
['金融类数据分析助理', '/intern/inn_nt3qdndsddpi', b'\xe9\x98\xbf\xe5\x8d\x9a\xe8\x8c\xa8\xe7\xa7\x91\xe6\x8a\x80', '产品', '南京', '\ue8c9\ue8c9\ue914-\uef76\uef76\ue914/天', '\uf30b天/周', '\uf30b个月']
['数据分析\ue46f实习\ue281', '/intern/inn_pgcq3zqorba0', b'\xe7\x8a\x80\xe8\xaf\xad\xe7\xa7\x91\xe6\x8a\x80', 'Python', '上海', '\ue8c9\ue170\ue914-\uf12b\ue914\ue914/天', '\uf30b天/周', '\ue8c9\uef76个月']
['数据分析企划实习\ue281', '/intern/inn_zkjcxeyk1b6i', b'\xe7\xb1\xb3\xe6\x80\x9d\xe7\xb1\xb3', '数据库', '上海', '\ue8c9\uf82e\uf30b-\uef76\ue914\ue914/天', '\uf12b天/周', '\ue170个月']
['电商数据分析实习\ue281', '/intern/inn_joxna4l7cexs', b'\xe6\x81\x92\xe6\xba\x90\xe7\xa5\xa5', '市场', '上海', '\ue8c9\uf12b\ue914-\ue8c9\uecca\ue914/天', '\uf12b天/周', '\ue0d2个月']
['\uf029业大数据分析\ue46f', '/intern/inn_1cup1zhjr04q', b'\xe6\x98\x86\xe4\xbb\x91\xe6\x95\xb0\xe6\x8d\xae', '软件', '北京', '\uf12b\ue914\ue914-\ue170\ue914\ue914/天', '\ue170天/周', '\uecca个月']
['飞利浦照明数据分析实习\ue281', '/intern/inn_pzdo0aylyq9c', b'\xe9\xa3\x9e\xe5\x88\xa9\xe6\xb5\xa6\xe7\x85\xa7\xe6\x98\x8e', '数据库', '上海', '\ue8c9\ue8c9\uef76-\ue8c9\uf30b\uf30b/天', '\uf12b天/周', '\uf12b个月']
['销售数据分析实习\ue281', '/intern/inn_lic6cw1l3ann', b'\xe5\x88\xa9\xe5\xae\x9d\xe4\xbf\x9d\xe9\x99\xa9', '分析/调研', '重庆', '\ue79f\ue914-\ue0d2\ue914/天', '\uf12b天/周', '\uf12b个月']
['数据分析\ue46f实习\ue281', '/intern/inn_aczxmejuzvdv', b'\xe6\x98\x8e\xe5\x8a\xa8\xee\x97\x9e\xee\xab\xb2', '数据挖掘', '广州', '\uef76\uf12b\ue914-\uf12b\ue79f\ue914/天', '\uf30b天/周', '\ue8c9\ue170个月']
['数据分析（\uf4a0\uee4f\ue589\uee69\uf14e\uee4f）', '/intern/inn_r9qasicys1ts', b'\xe5\xbd\xaa\xe6\xb4\x8b\xe7\xa7\x91\xe6\x8a\x80', '市场', '北京', '\ue8c9\ue914\ue914-\uef76\ue914\ue914/天', '\ue170天/周', '\ue914个月']
['私募基金数据分析\ue46f', '/intern/inn_8qx2sf2as7uu', b'\xe8\xa7\x86\xe9\x80\x9a\xee\x81\x8b\xe5\xaf\x8c', '基金', '北京', '\ue8c9\ue914\ue914-\uef76\ue914\ue914/天', '\ue170天/周', '\uf82e个月']
['数据分析部门实习\ue281', '/intern/inn_czussscbrhfb', b'\xe7\xbb\xbf\xe8\x89\xb2\xe5\x92\x8c\xe5\xb9\xb3', 'NGO公益', '北京', '\ue170\ue914-\ue8c9\ue914\ue914/天', '\uef76天/周', '\ue8c9\ue914个月']
['运营数据分析实习\ue281', '/intern/inn_eqmbbcueh0fv', b'\xe5\xae\x9c\xe9\x80\x9a\xe4\xb8\x96\xe7\xba\xaa', '通信', '广州', '\ue8c9\ue914\ue914-\ue8c9\ue170\ue914/天', '\ue170天/周', '\uf12b个月']
